symbol,breakout_ts,level,tp1,tp2,sl,expires_at,tier,confluence,touches,breakout_magnitude_atr,token_rsi,btc_rsi,raw_rr,published,skip_reason,filled,fill_ts,tp1_hit_ts,tp2_hit_ts,sl_hit_ts,tp1_hold_hours,tp2_hold_hours,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
XRP,2025-09-08 20:00:00+00:00,2.9,3.0,3.2,2.8,2025-09-11 20:00:00+00:00,Minor,1.0,2,0.5794880931171693,68.05288461538458,73.44972257088972,1.0,False,quality,False,,,,,,,,0.0,,0.0,0
DOGE,2025-09-08 20:00:00+00:00,0.232,0.246,0.287,0.224,2025-09-11 20:00:00+00:00,Major,4.0,25,0.8172459731137205,73.98373983739839,73.44972257088972,1.7499999999999964,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-08 20:00:00+00:00,2.5,2.7,2.9,2.4,2025-09-11 20:00:00+00:00,Major,3.0,36,0.6066134549600912,63.9846743295019,73.44972257088972,2.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-09 04:00:00+00:00,2.6,2.7,2.9,2.5,2025-09-12 04:00:00+00:00,Major,2.0,9,0.8076923076923057,70.20602218700473,74.99802400415797,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-09 08:00:00+00:00,2.6,2.7,2.9,2.5,2025-09-12 08:00:00+00:00,Major,2.0,9,1.2025641025641005,72.14814814814812,73.20928561345872,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-09 12:00:00+00:00,2.6,2.7,2.9,2.5,2025-09-12 12:00:00+00:00,Major,2.0,9,0.5294871794871765,68.66666666666664,61.99021699863277,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
BTC,2025-09-10 12:00:00+00:00,111700.0,117300.0,120000.0,110200.0,2025-09-13 12:00:00+00:00,Major,2.0,7,0.8678572178882589,78.96268903396412,78.96268903396412,3.7333333333333334,True,,False,,,,,,,,0.0,,0.0,0
SUI,2025-09-10 12:00:00+00:00,3.5,3.8,3.9,3.4,2025-09-13 12:00:00+00:00,Major,2.0,5,0.7458717766737643,72.8542662975082,78.96268903396412,2.9999999999999956,True,,False,,,,,,,,0.0,,0.0,0
BTC,2025-09-10 16:00:00+00:00,111700.0,117300.0,120000.0,110200.0,2025-09-13 16:00:00+00:00,Major,2.0,7,0.7552568545238829,78.33732035786424,78.33732035786424,3.7333333333333334,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2025-09-10 16:00:00+00:00,27.0,35.5,37.0,26.0,2025-09-13 16:00:00+00:00,Minor,1.0,1,1.257780387551381,83.44198174706654,78.33732035786424,8.5,False,quality,False,,,,,,,,0.0,,0.0,0
BTC,2025-09-10 20:00:00+00:00,111700.0,117300.0,120000.0,110200.0,2025-09-13 20:00:00+00:00,Major,2.0,7,0.9105693677442608,79.19056362594142,79.19056362594142,3.7333333333333334,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
SOL,2025-09-10 20:00:00+00:00,218.0,238.0,257.0,206.0,2025-09-13 20:00:00+00:00,Minor,1.0,1,0.5691895512391151,71.97750702905338,79.19056362594142,1.6666666666666667,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-09-10 20:00:00+00:00,3.5,3.8,3.9,3.4,2025-09-13 20:00:00+00:00,Major,2.0,5,0.7929027679205106,73.09467381813647,79.19056362594142,2.9999999999999956,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2025-09-10 20:00:00+00:00,27.0,35.5,37.0,26.0,2025-09-13 20:00:00+00:00,Minor,1.0,1,2.03875513799178,85.26682134570768,79.19056362594142,8.5,False,quality,False,,,,,,,,0.0,,0.0,0
TAO,2025-09-10 20:00:00+00:00,337.0,358.0,374.0,319.0,2025-09-13 20:00:00+00:00,Major,3.0,4,0.7966926070038904,69.72586412395707,79.19056362594142,1.1666666666666667,True,,False,,,,,,,,0.0,,0.0,0
TAO,2025-09-11 04:00:00+00:00,350.0,376.0,392.0,336.0,2025-09-14 04:00:00+00:00,Minor,1.0,7,0.6044110746128571,77.615298087739,77.16664499087375,1.8571428571428572,False,per_token_cap,True,2025-09-12 08:00:00+00:00,,,2025-09-15 12:00:00+00:00,,,2025-09-15 12:00:00+00:00,336.0,SL,-4.06,76
TAO,2025-09-11 16:00:00+00:00,350.0,376.0,392.0,336.0,2025-09-14 16:00:00+00:00,Minor,1.0,7,0.5649929610511513,77.46319365798412,77.9965491646796,1.8571428571428572,False,per_token_cap,True,2025-09-12 08:00:00+00:00,,,2025-09-15 12:00:00+00:00,,,2025-09-15 12:00:00+00:00,336.0,SL,-4.06,76
TAO,2025-09-11 20:00:00+00:00,350.0,376.0,392.0,336.0,2025-09-14 20:00:00+00:00,Minor,1.0,7,0.5190051618958221,77.28310502283102,80.26269500301886,1.8571428571428572,False,per_token_cap,True,2025-09-12 08:00:00+00:00,,,2025-09-15 12:00:00+00:00,,,2025-09-15 12:00:00+00:00,336.0,SL,-4.06,76
SOL,2025-09-12 04:00:00+00:00,229.0,257.0,296.0,217.0,2025-09-15 04:00:00+00:00,Minor,1.0,1,0.8704933940434437,77.14790113770103,72.07739361305258,2.3333333333333335,False,quality,False,,,,,,,,0.0,,0.0,0
SOL,2025-09-12 08:00:00+00:00,229.0,257.0,296.0,217.0,2025-09-15 08:00:00+00:00,Minor,1.0,1,1.0638202582667766,77.94813552905543,70.67195793397468,2.3333333333333335,False,quality,False,,,,,,,,0.0,,0.0,0
SOL,2025-09-12 12:00:00+00:00,229.0,257.0,296.0,217.0,2025-09-15 12:00:00+00:00,Minor,1.0,1,1.0774053892662536,78.00226586102715,72.36379770321578,2.3333333333333335,False,quality,False,,,,,,,,0.0,,0.0,0
DOGE,2025-09-12 12:00:00+00:00,0.257,0.27,0.287,0.245,2025-09-15 12:00:00+00:00,Minor,1.0,1,0.7881543523781015,85.20087455588961,72.36379770321578,1.0833333333333333,False,quality,False,,,,,,,,0.0,,0.0,0
ETH,2025-09-12 16:00:00+00:00,4480.0,4665.0,4955.0,4375.0,2025-09-15 16:00:00+00:00,Major,2.0,12,1.0721102313198034,73.44849103698667,78.48454307465089,1.7619047619047619,True,,True,2025-09-15 12:00:00+00:00,,,2025-09-22 00:00:00+00:00,,,2025-09-22 00:00:00+00:00,4375.0,SL,-2.40375,156
SOL,2025-09-12 16:00:00+00:00,229.0,257.0,296.0,217.0,2025-09-15 16:00:00+00:00,Minor,1.0,1,1.2540120922594609,78.68252516010975,78.48454307465089,2.3333333333333335,False,quality,False,,,,,,,,0.0,,0.0,0
DOGE,2025-09-12 16:00:00+00:00,0.257,0.27,0.287,0.245,2025-09-15 16:00:00+00:00,Minor,1.0,1,1.220341011067901,86.17564462598929,78.48454307465089,1.0833333333333333,False,quality,False,,,,,,,,0.0,,0.0,0
ETH,2025-09-12 20:00:00+00:00,4480.0,4665.0,4955.0,4375.0,2025-09-15 20:00:00+00:00,Major,2.0,12,1.4047923654092167,75.3690303907381,77.02043538161053,1.7619047619047619,False,per_token_cap,True,2025-09-15 12:00:00+00:00,,,2025-09-22 00:00:00+00:00,,,2025-09-22 00:00:00+00:00,4375.0,SL,-2.40375,156
SOL,2025-09-12 20:00:00+00:00,229.0,257.0,296.0,217.0,2025-09-15 20:00:00+00:00,Minor,1.0,1,1.3773232813316418,79.13308257209383,77.02043538161053,2.3333333333333335,False,quality,False,,,,,,,,0.0,,0.0,0
LINK,2025-09-12 20:00:00+00:00,24.5,26.0,0.0,24.0,2025-09-15 20:00:00+00:00,Major,1.0,1,0.5561160151324077,67.67241379310346,77.02043538161053,3.0,False,quality,True,2025-09-13 16:00:00+00:00,,,2025-09-14 12:00:00+00:00,,,2025-09-14 12:00:00+00:00,24.0,SL,-2.1008163265306123,20
DOGE,2025-09-12 20:00:00+00:00,0.257,0.27,0.287,0.245,2025-09-15 20:00:00+00:00,Minor,1.0,1,1.5495064313490894,86.8360277136259,77.02043538161053,1.0833333333333333,False,quality,False,,,,,,,,0.0,,0.0,0
AVAX,2025-09-13 04:00:00+00:00,29.5,35.5,37.0,26.0,2025-09-16 04:00:00+00:00,Minor,1.0,1,0.9833506763787734,82.13879408418657,73.5499411396021,1.7142857142857142,False,quality,True,2025-09-13 16:00:00+00:00,2025-09-19 00:00:00+00:00,,2025-10-10 20:00:00+00:00,128.0,,2025-10-10 20:00:00+00:00,26.0,SL,-11.924406779661018,652
AVAX,2025-09-13 08:00:00+00:00,29.5,35.5,37.0,26.0,2025-09-16 08:00:00+00:00,Minor,1.0,1,0.7065556711758578,81.33174791914388,75.25029045760974,1.7142857142857142,False,quality,True,2025-09-13 16:00:00+00:00,2025-09-19 00:00:00+00:00,,2025-10-10 20:00:00+00:00,128.0,,2025-10-10 20:00:00+00:00,26.0,SL,-11.924406779661018,652
NEAR,2025-09-13 08:00:00+00:00,2.8,3.0,0.0,2.7,2025-09-16 08:00:00+00:00,Major,2.0,21,0.7038626609442082,84.47412353923207,75.25029045760974,2.000000000000009,True,,True,2025-09-13 12:00:00+00:00,,,2025-09-14 12:00:00+00:00,,,2025-09-14 12:00:00+00:00,2.7,SL,-3.631428571428559,24
DOGE,2025-09-13 12:00:00+00:00,0.287,0.313,0.332,0.27,2025-09-16 12:00:00+00:00,Major,1.0,1,0.7977412731006159,88.98830706659889,73.46473218359331,1.5294117647058874,False,quality,True,2025-09-13 16:00:00+00:00,,,2025-09-15 04:00:00+00:00,,,2025-09-15 04:00:00+00:00,0.27,SL,-5.983344947735178,36
NEAR,2025-09-16 04:00:00+00:00,2.6,2.8,3.0,2.5,2025-09-19 04:00:00+00:00,Major,2.0,12,0.5086505190311396,70.7472178060413,84.4110158501704,1.9999999999999956,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-16 08:00:00+00:00,2.6,2.8,3.0,2.5,2025-09-19 08:00:00+00:00,Major,2.0,12,0.775086505190312,72.20543806646525,82.75810239307715,1.9999999999999956,True,,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-16 12:00:00+00:00,2.6,2.8,3.0,2.5,2025-09-19 12:00:00+00:00,Major,2.0,12,0.9123414071510955,72.90132547864505,84.53507376416486,1.9999999999999956,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-16 16:00:00+00:00,2.6,2.8,3.0,2.5,2025-09-19 16:00:00+00:00,Major,2.0,12,0.8316032295271027,72.4962630792227,86.04274664355447,1.9999999999999956,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-16 20:00:00+00:00,2.6,2.8,3.0,2.5,2025-09-19 20:00:00+00:00,Major,2.0,12,0.8719723183391009,72.70029673590503,86.02574472056402,1.9999999999999956,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-17 20:00:00+00:00,2.7,2.9,3.0,2.6,2025-09-20 20:00:00+00:00,Major,2.0,33,0.9813453928773289,74.69050894085281,81.04142285780416,1.9999999999999956,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-18 12:00:00+00:00,2.9,3.0,3.4,2.8,2025-09-21 12:00:00+00:00,Major,2.0,16,0.7208067940552015,76.67934093789606,81.49167329599597,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-18 16:00:00+00:00,2.9,3.0,3.4,2.8,2025-09-21 16:00:00+00:00,Major,2.0,16,2.244161358811041,81.48893360160965,81.20562526222089,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-09-18 20:00:00+00:00,3.0,3.4,0.0,2.9,2025-09-21 20:00:00+00:00,Major,2.0,8,1.3004246284501049,80.9720785935884,80.34766843522536,3.9999999999999956,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
ADA,2025-10-01 12:00:00+00:00,0.813,0.852,0.898,0.773,2025-10-04 12:00:00+00:00,Major,3.0,2,0.6603550295857996,40.94157208911305,56.147193335996306,0.9750000000000028,False,quality,False,,,,,,,,0.0,,0.0,0
LINK,2025-10-01 12:00:00+00:00,21.5,23.5,24.5,19.5,2025-10-04 12:00:00+00:00,Major,1.0,2,0.7508939213349215,45.65217391304346,56.147193335996306,1.0,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-10-01 12:00:00+00:00,3.3,3.5,3.6,3.1,2025-10-04 12:00:00+00:00,Major,1.0,1,0.9563462023719416,44.51778511184451,56.147193335996306,1.0000000000000022,False,quality,False,,,,,,,,0.0,,0.0,0
AAVE,2025-10-01 12:00:00+00:00,278.0,299.0,319.0,264.0,2025-10-04 12:00:00+00:00,Major,2.0,4,0.5258067431980478,45.70377800066868,56.147193335996306,1.5,False,momentum,False,,,,,,,,0.0,,0.0,0
TAO,2025-10-01 12:00:00+00:00,308.0,346.0,393.0,289.0,2025-10-04 12:00:00+00:00,Major,2.0,1,0.6358234295415953,40.65934065934066,56.147193335996306,2.0,False,quality,False,,,,,,,,0.0,,0.0,0
NEAR,2025-10-01 12:00:00+00:00,2.7,3.0,3.4,2.5,2025-10-04 12:00:00+00:00,Major,2.0,20,0.6081447963800893,37.789203084832884,56.147193335996306,1.4999999999999978,False,momentum,False,,,,,,,,0.0,,0.0,0
ADA,2025-10-01 16:00:00+00:00,0.813,0.852,0.898,0.773,2025-10-04 16:00:00+00:00,Major,3.0,2,0.766863905325446,42.037953795379536,56.18603045202719,0.9750000000000028,False,quality,False,,,,,,,,0.0,,0.0,0
LINK,2025-10-01 16:00:00+00:00,21.5,23.5,24.5,19.5,2025-10-04 16:00:00+00:00,Major,1.0,2,0.8676996424314655,46.808510638297854,56.18603045202719,1.0,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-10-01 16:00:00+00:00,3.3,3.5,3.6,3.1,2025-10-04 16:00:00+00:00,Major,1.0,1,1.0915972747918263,45.84824624194703,56.18603045202719,1.0000000000000022,False,quality,False,,,,,,,,0.0,,0.0,0
AAVE,2025-10-01 16:00:00+00:00,278.0,299.0,319.0,264.0,2025-10-04 16:00:00+00:00,Major,2.0,4,0.535930579408842,45.80042273890313,56.18603045202719,1.5,False,momentum,False,,,,,,,,0.0,,0.0,0
TAO,2025-10-01 16:00:00+00:00,308.0,346.0,393.0,289.0,2025-10-04 16:00:00+00:00,Major,2.0,1,0.6893039049236008,41.304347826086975,56.18603045202719,2.0,False,quality,False,,,,,,,,0.0,,0.0,0
NEAR,2025-10-01 16:00:00+00:00,2.7,3.0,3.4,2.5,2025-10-04 16:00:00+00:00,Major,2.0,20,0.5912518853695312,37.57523645743765,56.18603045202719,1.4999999999999978,False,momentum,False,,,,,,,,0.0,,0.0,0
BTC,2025-10-01 20:00:00+00:00,116900.0,120000.0,123300.0,113300.0,2025-10-04 20:00:00+00:00,Major,2.0,4,0.7471816005209228,58.85108322918852,58.85108322918852,0.8611111111111112,True,,False,,,,,,,,0.0,,0.0,0
ADA,2025-10-01 20:00:00+00:00,0.813,0.852,0.898,0.773,2025-10-04 20:00:00+00:00,Major,3.0,2,0.8946745562130191,43.30104923325261,58.85108322918852,0.9750000000000028,False,quality,False,,,,,,,,0.0,,0.0,0
LINK,2025-10-01 20:00:00+00:00,21.5,23.5,24.5,19.5,2025-10-04 20:00:00+00:00,Major,1.0,2,0.9010727056019058,47.12990936555889,58.85108322918852,1.0,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-10-01 20:00:00+00:00,3.3,3.5,3.6,3.1,2025-10-04 20:00:00+00:00,Major,1.0,1,1.1188493565480708,46.1086375779163,58.85108322918852,1.0000000000000022,False,quality,False,,,,,,,,0.0,,0.0,0
AAVE,2025-10-01 20:00:00+00:00,278.0,299.0,319.0,264.0,2025-10-04 20:00:00+00:00,Major,2.0,4,0.5542800325409015,45.974717232202266,58.85108322918852,1.5,False,momentum,False,,,,,,,,0.0,,0.0,0
TAO,2025-10-01 20:00:00+00:00,308.0,346.0,393.0,289.0,2025-10-04 20:00:00+00:00,Major,2.0,1,0.6833616298811546,41.23337363966144,58.85108322918852,2.0,False,quality,False,,,,,,,,0.0,,0.0,0
DOT,2025-10-01 20:00:00+00:00,4.0,4.3,4.6,3.9,2025-10-04 20:00:00+00:00,Major,2.0,28,0.5340599455040885,43.69202226345087,58.85108322918852,2.9999999999999956,False,momentum,False,,,,,,,,0.0,,0.0,0
NEAR,2025-10-01 20:00:00+00:00,2.7,3.0,3.4,2.5,2025-10-04 20:00:00+00:00,Major,2.0,20,0.561689291101056,37.19723183391003,58.85108322918852,1.4999999999999978,False,momentum,False,,,,,,,,0.0,,0.0,0
ETH,2025-10-02 16:00:00+00:00,4410.0,4610.0,4750.0,4275.0,2025-10-05 16:00:00+00:00,Major,3.0,19,0.5117023729218768,63.31486354206892,71.93777075478472,1.4814814814814814,True,,False,,,,,,,,0.0,,0.0,0
SOL,2025-10-02 16:00:00+00:00,223.0,234.0,254.0,209.0,2025-10-05 16:00:00+00:00,Minor,1.0,1,0.7701863354037277,57.567293042153395,71.93777075478472,0.7857142857142857,False,quality,False,,,,,,,,0.0,,0.0,0
BNB,2025-10-02 16:00:00+00:00,1035.0,1085.0,0.0,990.0,2025-10-05 16:00:00+00:00,Major,2.0,1,0.8461526482176495,65.05862646566163,71.93777075478472,1.1111111111111112,False,quality,False,,,,,,,,0.0,,0.0,0
SOL,2025-10-02 20:00:00+00:00,223.0,234.0,254.0,209.0,2025-10-05 20:00:00+00:00,Minor,1.0,1,0.9722567287784687,58.842364532019715,71.46804410475968,0.7857142857142857,False,quality,False,,,,,,,,0.0,,0.0,0
BNB,2025-10-02 20:00:00+00:00,1035.0,1085.0,0.0,990.0,2025-10-05 20:00:00+00:00,Major,2.0,1,1.2039306682447486,67.07009050726163,71.46804410475968,1.1111111111111112,False,quality,False,,,,,,,,0.0,,0.0,0
BTC,2025-10-03 16:00:00+00:00,121000.0,123300.0,0.0,119400.0,2025-10-06 16:00:00+00:00,Minor,1.0,1,0.667999571402186,76.88603620346278,76.88603620346278,1.4375,False,quality,False,,,,,,,,0.0,,0.0,0
NEAR,2025-10-05 04:00:00+00:00,3.0,3.4,0.0,2.9,2025-10-08 04:00:00+00:00,Major,3.0,4,0.7491638795986632,71.25984251968504,98.33559034760471,3.9999999999999956,True,,True,2025-10-05 16:00:00+00:00,,,2025-10-08 04:00:00+00:00,,,2025-10-08 04:00:00+00:00,2.9,SL,-3.393333333333336,60
DOT,2025-10-06 08:00:00+00:00,4.1,4.3,4.6,4.0,2025-10-09 08:00:00+00:00,Major,2.0,1,0.5325097529258775,66.08122941822172,98.2092025181269,2.000000000000009,False,quality,True,2025-10-08 00:00:00+00:00,,,2025-10-09 08:00:00+00:00,,,2025-10-09 08:00:00+00:00,4.0,SL,-2.499024390243894,32
TAO,2025-10-06 12:00:00+00:00,320.0,332.0,346.0,311.0,2025-10-09 12:00:00+00:00,Major,2.0,1,1.2371225577264642,74.55696202531642,98.29762822827273,1.3333333333333333,False,quality,False,,,,,,,,0.0,,0.0,0
HBAR,2025-10-06 12:00:00+00:00,0.221,0.234,0.248,0.215,2025-10-09 12:00:00+00:00,Major,2.0,3,0.8671060208586595,67.95945350374615,98.29762822827273,2.1666666666666665,True,,True,2025-10-07 12:00:00+00:00,,,2025-10-09 00:00:00+00:00,,,2025-10-09 00:00:00+00:00,0.215,SL,-2.774932126696835,36
DOT,2025-10-06 12:00:00+00:00,4.1,4.3,4.6,4.0,2025-10-09 12:00:00+00:00,Major,2.0,1,1.2652795838751643,71.17537313432835,98.29762822827273,2.000000000000009,False,quality,True,2025-10-08 00:00:00+00:00,,,2025-10-09 08:00:00+00:00,,,2025-10-09 08:00:00+00:00,4.0,SL,-2.499024390243894,32
ETH,2025-10-06 16:00:00+00:00,4590.0,4750.0,4955.0,4395.0,2025-10-09 16:00:00+00:00,Major,2.0,1,0.7327939377195398,87.95882909234864,98.34051051498493,0.8205128205128205,False,quality,True,2025-10-07 12:00:00+00:00,,,2025-10-09 08:00:00+00:00,,,2025-10-09 08:00:00+00:00,4395.0,SL,-4.308366013071895,44
AAVE,2025-10-06 16:00:00+00:00,291.0,319.0,0.0,276.0,2025-10-09 16:00:00+00:00,Major,2.0,5,0.538219037871033,75.385670209119,98.34051051498493,1.8666666666666667,True,,True,2025-10-07 08:00:00+00:00,,,2025-10-07 20:00:00+00:00,,,2025-10-07 20:00:00+00:00,276.0,SL,-5.214639175257731,12
TAO,2025-10-06 16:00:00+00:00,332.0,346.0,0.0,320.0,2025-10-09 16:00:00+00:00,Minor,1.0,0,1.2495559502664315,77.96052631578945,98.34051051498493,1.1666666666666667,False,quality,True,2025-10-07 16:00:00+00:00,2025-10-09 20:00:00+00:00,,2025-10-10 20:00:00+00:00,52.0,,2025-10-10 20:00:00+00:00,320.0,SL,-3.674457831325301,76
HBAR,2025-10-06 16:00:00+00:00,0.221,0.234,0.248,0.215,2025-10-09 16:00:00+00:00,Major,2.0,3,0.8267963401369237,67.63854885377253,98.34051051498493,2.1666666666666665,False,per_token_cap,True,2025-10-07 12:00:00+00:00,,,2025-10-09 00:00:00+00:00,,,2025-10-09 00:00:00+00:00,0.215,SL,-2.774932126696835,36
DOT,2025-10-06 16:00:00+00:00,4.1,4.3,4.6,4.0,2025-10-09 16:00:00+00:00,Major,2.0,1,1.3153446033810163,71.46814404432133,98.34051051498493,2.000000000000009,False,quality,True,2025-10-08 00:00:00+00:00,,,2025-10-09 08:00:00+00:00,,,2025-10-09 08:00:00+00:00,4.0,SL,-2.499024390243894,32
ETH,2025-10-06 20:00:00+00:00,4590.0,4750.0,4955.0,4395.0,2025-10-09 20:00:00+00:00,Major,2.0,1,0.5194537632711066,87.42492276950286,98.26026139791048,0.8205128205128205,False,quality,True,2025-10-07 12:00:00+00:00,,,2025-10-09 08:00:00+00:00,,,2025-10-09 08:00:00+00:00,4395.0,SL,-4.308366013071895,44
TAO,2025-10-06 20:00:00+00:00,332.0,346.0,0.0,320.0,2025-10-09 20:00:00+00:00,Minor,1.0,0,0.8019538188277074,76.07142857142854,98.26026139791048,1.1666666666666667,False,quality,True,2025-10-07 16:00:00+00:00,2025-10-09 20:00:00+00:00,,2025-10-10 20:00:00+00:00,52.0,,2025-10-10 20:00:00+00:00,320.0,SL,-3.674457831325301,76
HBAR,2025-10-06 20:00:00+00:00,0.221,0.234,0.248,0.215,2025-10-09 20:00:00+00:00,Major,2.0,3,0.8160470919444627,67.55188573979024,98.26026139791048,2.1666666666666665,False,per_token_cap,True,2025-10-07 12:00:00+00:00,,,2025-10-09 00:00:00+00:00,,,2025-10-09 00:00:00+00:00,0.215,SL,-2.774932126696835,36
DOT,2025-10-06 20:00:00+00:00,4.1,4.3,4.6,4.0,2025-10-09 20:00:00+00:00,Major,2.0,1,1.35630689206762,71.70329670329669,98.26026139791048,2.000000000000009,False,quality,True,2025-10-08 00:00:00+00:00,,,2025-10-09 08:00:00+00:00,,,2025-10-09 08:00:00+00:00,4.0,SL,-2.499024390243894,32
DOGE,2025-10-08 16:00:00+00:00,0.251,0.269,0.283,0.241,2025-10-11 16:00:00+00:00,Minor,1.0,1,0.547892177689658,61.986451048951054,80.56348570596029,1.8,False,quality,True,2025-10-09 00:00:00+00:00,,,2025-10-09 16:00:00+00:00,,,2025-10-09 16:00:00+00:00,0.241,SL,-4.0440637450199235,16
SOL,2025-10-08 20:00:00+00:00,222.0,236.0,254.0,208.0,2025-10-11 20:00:00+00:00,Major,2.0,1,0.5652498993500898,64.02467232074017,80.41070368993556,1.0,False,quality,True,2025-10-09 08:00:00+00:00,,,2025-10-10 16:00:00+00:00,,,2025-10-10 16:00:00+00:00,208.0,SL,-6.3663063063063055,32
LINK,2025-10-08 20:00:00+00:00,22.0,23.5,24.5,20.0,2025-10-11 20:00:00+00:00,Major,2.0,16,0.5022779043280174,57.274119448698315,80.41070368993556,0.75,True,,True,2025-10-09 00:00:00+00:00,,,2025-10-10 20:00:00+00:00,,,2025-10-10 20:00:00+00:00,20.0,SL,-9.150909090909092,44
UNI,2025-10-10 04:00:00+00:00,7.9,8.4,9.2,7.5,2025-10-13 04:00:00+00:00,Major,2.0,8,0.6421559878636435,59.34782608695652,68.8246491122513,1.249999999999999,True,,True,2025-10-10 12:00:00+00:00,,,2025-10-10 16:00:00+00:00,,,2025-10-10 16:00:00+00:00,7.5,SL,-5.12329113924051,4
NEAR,2025-10-10 08:00:00+00:00,2.9,3.1,3.4,2.7,2025-10-13 08:00:00+00:00,Minor,1.0,5,1.4486661277283766,75.21531100478468,71.25070074803085,1.0000000000000022,True,,True,2025-10-10 20:00:00+00:00,,,2025-10-11 00:00:00+00:00,,,2025-10-11 00:00:00+00:00,2.7,SL,-6.956551724137922,4
UNI,2025-10-10 08:00:00+00:00,7.9,8.4,9.2,7.5,2025-10-13 08:00:00+00:00,Major,2.0,8,0.6021774049616267,59.11078717201167,71.25070074803085,1.249999999999999,False,per_token_cap,True,2025-10-10 12:00:00+00:00,,,2025-10-10 16:00:00+00:00,,,2025-10-10 16:00:00+00:00,7.5,SL,-5.12329113924051,4
TAO,2025-10-10 12:00:00+00:00,362.0,392.0,411.0,345.0,2025-10-13 12:00:00+00:00,Major,2.0,5,0.666146645865834,79.79882648784577,62.30498527625529,1.7647058823529411,True,,True,2025-10-10 20:00:00+00:00,,,2025-10-11 00:00:00+00:00,,,2025-10-11 00:00:00+00:00,345.0,SL,-4.756132596685083,4
NEAR,2025-10-10 12:00:00+00:00,2.9,3.1,3.4,2.7,2025-10-13 12:00:00+00:00,Minor,1.0,5,0.8544866612772852,72.44680851063829,62.30498527625529,1.0000000000000022,False,per_token_cap,True,2025-10-10 20:00:00+00:00,,,2025-10-11 00:00:00+00:00,,,2025-10-11 00:00:00+00:00,2.7,SL,-6.956551724137922,4
XRP,2025-10-25 12:00:00+00:00,2.5,2.6,3.0,2.4,2025-10-28 12:00:00+00:00,Minor,1.0,4,0.6090747330960846,63.70837611852723,52.04378746450728,1.0,True,,False,,,,,,,,0.0,,0.0,0
XRP,2025-10-25 16:00:00+00:00,2.5,2.6,3.0,2.4,2025-10-28 16:00:00+00:00,Minor,1.0,4,0.6514234875444841,64.06681190994918,52.78324069562089,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2025-10-25 20:00:00+00:00,2.5,2.6,3.0,2.4,2025-10-28 20:00:00+00:00,Minor,1.0,4,0.5972419928825614,63.60694321859371,52.85286604818331,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
UNI,2025-10-26 16:00:00+00:00,6.3,6.8,7.5,6.0,2025-10-29 16:00:00+00:00,Major,1.0,2,0.5718514133491189,59.61165048543689,68.15854012572908,1.6666666666666676,False,quality,True,2025-10-28 20:00:00+00:00,,,2025-10-30 04:00:00+00:00,,,2025-10-30 04:00:00+00:00,6.0,SL,-4.821904761904759,32
AVAX,2025-10-26 20:00:00+00:00,20.0,22.0,24.0,18.5,2025-10-29 20:00:00+00:00,Major,3.0,10,0.556201550387597,48.406374501992026,70.11780308250134,1.3333333333333333,False,momentum,True,2025-10-28 04:00:00+00:00,,,2025-10-30 12:00:00+00:00,,,2025-10-30 12:00:00+00:00,18.5,SL,-7.56,56
DOGE,2025-10-26 20:00:00+00:00,0.198,0.211,0.224,0.185,2025-10-29 20:00:00+00:00,Major,2.0,1,0.566828200719087,68.19043606488307,70.11780308250134,0.9999999999999979,False,quality,True,2025-10-28 12:00:00+00:00,,,2025-10-30 12:00:00+00:00,,,2025-10-30 12:00:00+00:00,0.185,SL,-6.625656565656572,48
