symbol,breakout_ts,level,tp,sl,tp_source,expires_at,confluence,touches,tier,breakout_magnitude_atr,token_rsi,btc_rsi,raw_rr,passed_quality,passed_momentum,published,skip_reason,filled,fill_ts,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
DOGE,2025-09-12 20:00:00+00:00,0.257,0.287,0.245,tp2,2025-09-15 20:00:00+00:00,1.0,1,Minor,1.5495064313490894,86.8360277136259,77.02043538161053,2.4999999999999956,False,True,False,quality,False,,,0.0,,0.0,0
AVAX,2025-09-13 04:00:00+00:00,29.5,37.0,26.0,tp2,2025-09-16 04:00:00+00:00,1.0,1,Minor,0.9833506763787734,82.13879408418657,73.5499411396021,2.142857142857143,False,True,False,quality,True,2025-09-13 16:00:00+00:00,2025-09-27 16:00:00+00:00,28.77,TIMEOUT,-2.534576271186442,336
AVAX,2025-09-13 08:00:00+00:00,29.5,37.0,26.0,tp2,2025-09-16 08:00:00+00:00,1.0,1,Minor,0.7065556711758578,81.33174791914388,75.25029045760974,2.142857142857143,False,True,False,quality,True,2025-09-13 16:00:00+00:00,2025-09-27 16:00:00+00:00,28.77,TIMEOUT,-2.534576271186442,336
NEAR,2025-09-13 08:00:00+00:00,2.8,3.0,2.7,tp1,2025-09-16 08:00:00+00:00,2.0,21,Major,0.7038626609442082,84.47412353923207,75.25029045760974,2.000000000000009,True,True,True,,True,2025-09-13 12:00:00+00:00,2025-09-14 12:00:00+00:00,2.7,SL,-3.631428571428559,24
DOGE,2025-09-13 12:00:00+00:00,0.287,0.332,0.27,tp2,2025-09-16 12:00:00+00:00,1.0,1,Major,0.7977412731006159,88.98830706659889,73.46473218359331,2.6470588235294206,False,True,False,quality,True,2025-09-13 16:00:00+00:00,2025-09-15 04:00:00+00:00,0.27,SL,-5.983344947735178,36
NEAR,2025-09-16 04:00:00+00:00,2.6,3.0,2.5,tp2,2025-09-19 04:00:00+00:00,2.0,12,Major,0.5086505190311396,70.7472178060413,84.4110158501704,3.9999999999999956,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-09-16 08:00:00+00:00,2.6,3.0,2.5,tp2,2025-09-19 08:00:00+00:00,2.0,12,Major,0.775086505190312,72.20543806646525,82.75810239307715,3.9999999999999956,True,True,True,,False,,,0.0,,0.0,0
NEAR,2025-09-16 12:00:00+00:00,2.6,3.0,2.5,tp2,2025-09-19 12:00:00+00:00,2.0,12,Major,0.9123414071510955,72.90132547864505,84.53507376416486,3.9999999999999956,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-09-16 16:00:00+00:00,2.6,3.0,2.5,tp2,2025-09-19 16:00:00+00:00,2.0,12,Major,0.8316032295271027,72.4962630792227,86.04274664355447,3.9999999999999956,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-09-16 20:00:00+00:00,2.6,3.0,2.5,tp2,2025-09-19 20:00:00+00:00,2.0,12,Major,0.8719723183391009,72.70029673590503,86.02574472056402,3.9999999999999956,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-09-17 20:00:00+00:00,2.7,3.0,2.6,tp2,2025-09-20 20:00:00+00:00,2.0,33,Major,0.9813453928773289,74.69050894085281,81.04142285780416,2.9999999999999956,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-09-18 12:00:00+00:00,2.9,3.4,2.8,tp2,2025-09-21 12:00:00+00:00,2.0,16,Major,0.7208067940552015,76.67934093789606,81.49167329599597,4.999999999999996,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-09-18 16:00:00+00:00,2.9,3.4,2.8,tp2,2025-09-21 16:00:00+00:00,2.0,16,Major,2.244161358811041,81.48893360160965,81.20562526222089,4.999999999999996,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-09-18 20:00:00+00:00,3.0,3.4,2.9,tp1,2025-09-21 20:00:00+00:00,2.0,8,Major,1.3004246284501049,80.9720785935884,80.34766843522536,3.9999999999999956,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-10-01 12:00:00+00:00,0.813,0.898,0.773,tp2,2025-10-04 12:00:00+00:00,3.0,2,Major,0.6603550295857996,40.94157208911305,56.147193335996306,2.1250000000000058,False,False,False,quality,False,,,0.0,,0.0,0
AAVE,2025-10-01 12:00:00+00:00,278.0,319.0,264.0,tp2,2025-10-04 12:00:00+00:00,2.0,4,Major,0.5258067431980478,45.70377800066868,56.147193335996306,2.9285714285714284,True,False,False,momentum,False,,,0.0,,0.0,0
TAO,2025-10-01 12:00:00+00:00,308.0,346.0,289.0,tp1,2025-10-04 12:00:00+00:00,2.0,1,Major,0.6358234295415953,40.65934065934066,56.147193335996306,2.0,False,False,False,quality,False,,,0.0,,0.0,0
NEAR,2025-10-01 12:00:00+00:00,2.7,3.4,2.5,tp2,2025-10-04 12:00:00+00:00,2.0,20,Major,0.6081447963800893,37.789203084832884,56.147193335996306,3.4999999999999956,True,False,False,momentum,False,,,0.0,,0.0,0
ADA,2025-10-01 16:00:00+00:00,0.813,0.898,0.773,tp2,2025-10-04 16:00:00+00:00,3.0,2,Major,0.766863905325446,42.037953795379536,56.18603045202719,2.1250000000000058,False,False,False,quality,False,,,0.0,,0.0,0
AAVE,2025-10-01 16:00:00+00:00,278.0,319.0,264.0,tp2,2025-10-04 16:00:00+00:00,2.0,4,Major,0.535930579408842,45.80042273890313,56.18603045202719,2.9285714285714284,True,False,False,momentum,False,,,0.0,,0.0,0
TAO,2025-10-01 16:00:00+00:00,308.0,346.0,289.0,tp1,2025-10-04 16:00:00+00:00,2.0,1,Major,0.6893039049236008,41.304347826086975,56.18603045202719,2.0,False,False,False,quality,False,,,0.0,,0.0,0
NEAR,2025-10-01 16:00:00+00:00,2.7,3.4,2.5,tp2,2025-10-04 16:00:00+00:00,2.0,20,Major,0.5912518853695312,37.57523645743765,56.18603045202719,3.4999999999999956,True,False,False,momentum,False,,,0.0,,0.0,0
ADA,2025-10-01 20:00:00+00:00,0.813,0.898,0.773,tp2,2025-10-04 20:00:00+00:00,3.0,2,Major,0.8946745562130191,43.30104923325261,58.85108322918852,2.1250000000000058,False,False,False,quality,False,,,0.0,,0.0,0
AAVE,2025-10-01 20:00:00+00:00,278.0,319.0,264.0,tp2,2025-10-04 20:00:00+00:00,2.0,4,Major,0.5542800325409015,45.974717232202266,58.85108322918852,2.9285714285714284,True,False,False,momentum,False,,,0.0,,0.0,0
TAO,2025-10-01 20:00:00+00:00,308.0,346.0,289.0,tp1,2025-10-04 20:00:00+00:00,2.0,1,Major,0.6833616298811546,41.23337363966144,58.85108322918852,2.0,False,False,False,quality,False,,,0.0,,0.0,0
DOT,2025-10-01 20:00:00+00:00,4.0,4.3,3.9,tp1,2025-10-04 20:00:00+00:00,2.0,28,Major,0.5340599455040885,43.69202226345087,58.85108322918852,2.9999999999999956,True,False,False,momentum,False,,,0.0,,0.0,0
NEAR,2025-10-01 20:00:00+00:00,2.7,3.4,2.5,tp2,2025-10-04 20:00:00+00:00,2.0,20,Major,0.561689291101056,37.19723183391003,58.85108322918852,3.4999999999999956,True,False,False,momentum,False,,,0.0,,0.0,0
ETH,2025-10-02 16:00:00+00:00,4410.0,4750.0,4275.0,tp2,2025-10-05 16:00:00+00:00,3.0,19,Major,0.5117023729218768,63.31486354206892,71.93777075478472,2.5185185185185186,True,True,True,,False,,,0.0,,0.0,0
SOL,2025-10-02 16:00:00+00:00,223.0,254.0,209.0,tp2,2025-10-05 16:00:00+00:00,1.0,1,Minor,0.7701863354037277,57.567293042153395,71.93777075478472,2.2142857142857144,False,True,False,quality,False,,,0.0,,0.0,0
SOL,2025-10-02 20:00:00+00:00,223.0,254.0,209.0,tp2,2025-10-05 20:00:00+00:00,1.0,1,Minor,0.9722567287784687,58.842364532019715,71.46804410475968,2.2142857142857144,False,True,False,quality,False,,,0.0,,0.0,0
NEAR,2025-10-05 04:00:00+00:00,3.0,3.4,2.9,tp1,2025-10-08 04:00:00+00:00,3.0,4,Major,0.7491638795986632,71.25984251968504,98.33559034760471,3.9999999999999956,True,True,True,,True,2025-10-05 16:00:00+00:00,2025-10-08 04:00:00+00:00,2.9,SL,-3.393333333333336,60
DOT,2025-10-06 08:00:00+00:00,4.1,4.3,4.0,tp1,2025-10-09 08:00:00+00:00,2.0,1,Major,0.5325097529258775,66.08122941822172,98.2092025181269,2.000000000000009,False,True,False,quality,True,2025-10-08 00:00:00+00:00,2025-10-09 08:00:00+00:00,4.0,SL,-2.499024390243894,32
TAO,2025-10-06 12:00:00+00:00,320.0,346.0,311.0,tp2,2025-10-09 12:00:00+00:00,2.0,1,Major,1.2371225577264642,74.55696202531642,98.29762822827273,2.888888888888889,False,True,False,quality,False,,,0.0,,0.0,0
HBAR,2025-10-06 12:00:00+00:00,0.221,0.234,0.215,tp1,2025-10-09 12:00:00+00:00,2.0,3,Major,0.8671060208586595,67.95945350374615,98.29762822827273,2.1666666666666665,True,True,True,,True,2025-10-07 12:00:00+00:00,2025-10-09 00:00:00+00:00,0.215,SL,-2.774932126696835,36
DOT,2025-10-06 12:00:00+00:00,4.1,4.3,4.0,tp1,2025-10-09 12:00:00+00:00,2.0,1,Major,1.2652795838751643,71.17537313432835,98.29762822827273,2.000000000000009,False,True,False,quality,True,2025-10-08 00:00:00+00:00,2025-10-09 08:00:00+00:00,4.0,SL,-2.499024390243894,32
HBAR,2025-10-06 16:00:00+00:00,0.221,0.234,0.215,tp1,2025-10-09 16:00:00+00:00,2.0,3,Major,0.8267963401369237,67.63854885377253,98.34051051498493,2.1666666666666665,True,True,False,per_token_cap,True,2025-10-07 12:00:00+00:00,2025-10-09 00:00:00+00:00,0.215,SL,-2.774932126696835,36
DOT,2025-10-06 16:00:00+00:00,4.1,4.3,4.0,tp1,2025-10-09 16:00:00+00:00,2.0,1,Major,1.3153446033810163,71.46814404432133,98.34051051498493,2.000000000000009,False,True,False,quality,True,2025-10-08 00:00:00+00:00,2025-10-09 08:00:00+00:00,4.0,SL,-2.499024390243894,32
HBAR,2025-10-06 20:00:00+00:00,0.221,0.234,0.215,tp1,2025-10-09 20:00:00+00:00,2.0,3,Major,0.8160470919444627,67.55188573979024,98.26026139791048,2.1666666666666665,True,True,False,per_token_cap,True,2025-10-07 12:00:00+00:00,2025-10-09 00:00:00+00:00,0.215,SL,-2.774932126696835,36
DOT,2025-10-06 20:00:00+00:00,4.1,4.3,4.0,tp1,2025-10-09 20:00:00+00:00,2.0,1,Major,1.35630689206762,71.70329670329669,98.26026139791048,2.000000000000009,False,True,False,quality,True,2025-10-08 00:00:00+00:00,2025-10-09 08:00:00+00:00,4.0,SL,-2.499024390243894,32
DOGE,2025-10-08 16:00:00+00:00,0.251,0.283,0.241,tp2,2025-10-11 16:00:00+00:00,1.0,1,Minor,0.547892177689658,61.986451048951054,80.56348570596029,3.1999999999999944,False,True,False,quality,True,2025-10-09 00:00:00+00:00,2025-10-09 16:00:00+00:00,0.241,SL,-4.0440637450199235,16
SOL,2025-10-08 20:00:00+00:00,222.0,254.0,208.0,tp2,2025-10-11 20:00:00+00:00,2.0,1,Major,0.5652498993500898,64.02467232074017,80.41070368993556,2.2857142857142856,False,True,False,quality,True,2025-10-09 08:00:00+00:00,2025-10-10 16:00:00+00:00,208.0,SL,-6.3663063063063055,32
UNI,2025-10-10 04:00:00+00:00,7.9,9.2,7.5,tp2,2025-10-13 04:00:00+00:00,2.0,8,Major,0.6421559878636435,59.34782608695652,68.8246491122513,3.2499999999999947,True,True,True,,True,2025-10-10 12:00:00+00:00,2025-10-10 16:00:00+00:00,7.5,SL,-5.12329113924051,4
NEAR,2025-10-10 08:00:00+00:00,2.9,3.4,2.7,tp2,2025-10-13 08:00:00+00:00,1.0,5,Minor,1.4486661277283766,75.21531100478468,71.25070074803085,2.5000000000000036,True,True,True,,True,2025-10-10 20:00:00+00:00,2025-10-11 00:00:00+00:00,2.7,SL,-6.956551724137922,4
UNI,2025-10-10 08:00:00+00:00,7.9,9.2,7.5,tp2,2025-10-13 08:00:00+00:00,2.0,8,Major,0.6021774049616267,59.11078717201167,71.25070074803085,3.2499999999999947,True,True,False,per_token_cap,True,2025-10-10 12:00:00+00:00,2025-10-10 16:00:00+00:00,7.5,SL,-5.12329113924051,4
TAO,2025-10-10 12:00:00+00:00,362.0,411.0,345.0,tp2,2025-10-13 12:00:00+00:00,2.0,5,Major,0.666146645865834,79.79882648784577,62.30498527625529,2.8823529411764706,True,True,True,,True,2025-10-10 20:00:00+00:00,2025-10-11 00:00:00+00:00,345.0,SL,-4.756132596685083,4
NEAR,2025-10-10 12:00:00+00:00,2.9,3.4,2.7,tp2,2025-10-13 12:00:00+00:00,1.0,5,Minor,0.8544866612772852,72.44680851063829,62.30498527625529,2.5000000000000036,True,True,False,per_token_cap,True,2025-10-10 20:00:00+00:00,2025-10-11 00:00:00+00:00,2.7,SL,-6.956551724137922,4
XRP,2025-10-25 12:00:00+00:00,2.5,3.0,2.4,tp2,2025-10-28 12:00:00+00:00,1.0,4,Minor,0.6090747330960846,63.70837611852723,52.04378746450728,4.999999999999996,True,True,True,,False,,,0.0,,0.0,0
XRP,2025-10-25 16:00:00+00:00,2.5,3.0,2.4,tp2,2025-10-28 16:00:00+00:00,1.0,4,Minor,0.6514234875444841,64.06681190994918,52.78324069562089,4.999999999999996,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-10-25 20:00:00+00:00,2.5,3.0,2.4,tp2,2025-10-28 20:00:00+00:00,1.0,4,Minor,0.5972419928825614,63.60694321859371,52.85286604818331,4.999999999999996,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-10-26 16:00:00+00:00,6.3,7.5,6.0,tp2,2025-10-29 16:00:00+00:00,1.0,2,Major,0.5718514133491189,59.61165048543689,68.15854012572908,4.000000000000003,False,True,False,quality,True,2025-10-28 20:00:00+00:00,2025-10-30 04:00:00+00:00,6.0,SL,-4.821904761904759,32
AVAX,2025-10-26 20:00:00+00:00,20.0,24.0,18.5,tp2,2025-10-29 20:00:00+00:00,3.0,10,Major,0.556201550387597,48.406374501992026,70.11780308250134,2.6666666666666665,True,False,False,momentum,True,2025-10-28 04:00:00+00:00,2025-10-30 12:00:00+00:00,18.5,SL,-7.56,56
UNI,2025-10-26 20:00:00+00:00,6.3,7.5,6.0,tp2,2025-10-29 20:00:00+00:00,1.0,2,Major,0.7562527749001039,61.81150550795594,70.11780308250134,4.000000000000003,False,True,False,quality,True,2025-10-28 20:00:00+00:00,2025-10-30 04:00:00+00:00,6.0,SL,-4.821904761904759,32
HBAR,2025-10-28 04:00:00+00:00,0.196,0.23,0.182,tp2,2025-10-31 04:00:00+00:00,1.0,1,Minor,1.3468267999756138,84.32076600837823,75.3081779915815,2.4285714285714266,False,True,False,quality,True,2025-10-28 20:00:00+00:00,2025-11-03 04:00:00+00:00,0.182,SL,-7.202857142857149,128
HBAR,2025-10-28 08:00:00+00:00,0.196,0.23,0.182,tp2,2025-10-31 08:00:00+00:00,1.0,1,Minor,0.9806742669023963,83.24540367705836,75.60676076289923,2.4285714285714266,False,True,False,quality,True,2025-10-28 20:00:00+00:00,2025-11-03 04:00:00+00:00,0.182,SL,-7.202857142857149,128
HBAR,2025-10-28 12:00:00+00:00,0.196,0.23,0.182,tp2,2025-10-31 12:00:00+00:00,1.0,1,Minor,0.5983051880753513,81.95281556741864,76.09098359106936,2.4285714285714266,False,True,False,quality,True,2025-10-28 20:00:00+00:00,2025-11-03 04:00:00+00:00,0.182,SL,-7.202857142857149,128
TAO,2025-10-31 16:00:00+00:00,462.0,563.0,417.0,tp1,2025-11-03 16:00:00+00:00,2.0,8,Major,0.587757982007409,81.98642813078345,54.9503673225513,2.2444444444444445,True,True,True,,True,2025-11-03 04:00:00+00:00,2025-11-04 12:00:00+00:00,417.0,SL,-9.800259740259742,32
BTC,2025-12-02 12:00:00+00:00,86900.0,91600.0,84700.0,tp1,2025-12-05 12:00:00+00:00,2.0,4,Major,1.0386612010311447,66.9107313360548,66.9107313360548,2.1363636363636362,True,True,True,,False,,,0.0,,0.0,0
XRP,2025-12-02 12:00:00+00:00,2.0,2.4,1.8,tp2,2025-12-05 12:00:00+00:00,2.0,1,Major,1.1476499446114903,64.92918674259018,66.9107313360548,2.0,False,True,False,quality,False,,,0.0,,0.0,0
SOL,2025-12-02 12:00:00+00:00,128.0,155.0,119.15928571428572,tp2,2025-12-05 12:00:00+00:00,1.0,1,Major,1.1130322372141879,61.926925762159634,66.9107313360548,3.0540518704047837,False,True,False,quality,False,,,0.0,,0.0,0
LINK,2025-12-02 12:00:00+00:00,12.0,14.5,11.193571428571428,tp2,2025-12-05 12:00:00+00:00,2.0,1,Major,1.6120460584588134,64.45012787723785,66.9107313360548,3.1000885739592525,False,True,False,quality,False,,,0.0,,0.0,0
BNB,2025-12-02 12:00:00+00:00,832.0,919.0,791.0,tp1,2025-12-05 12:00:00+00:00,2.0,14,Major,0.8993087257075774,60.14563106796118,66.9107313360548,2.1219512195121952,True,True,True,,False,,,0.0,,0.0,0
HBAR,2025-12-02 12:00:00+00:00,0.134,0.163,0.123,tp2,2025-12-05 12:00:00+00:00,2.0,3,Major,0.787878787878787,61.269706007669356,66.9107313360548,2.636363636363634,True,True,True,,False,,,0.0,,0.0,0
NEAR,2025-12-02 12:00:00+00:00,1.7,1.9,1.6,tp1,2025-12-05 12:00:00+00:00,1.0,1,Major,0.7728506787330324,48.5133020344288,66.9107313360548,2.000000000000002,False,False,False,quality,True,2025-12-05 12:00:00+00:00,2025-12-12 12:00:00+00:00,1.6,SL,-5.942352941176463,168
BTC,2025-12-02 16:00:00+00:00,86900.0,91600.0,84700.0,tp1,2025-12-05 16:00:00+00:00,2.0,4,Major,1.3156490911737502,68.7337568770944,68.7337568770944,2.1363636363636362,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-12-02 16:00:00+00:00,2.0,2.4,1.8,tp2,2025-12-05 16:00:00+00:00,2.0,1,Major,1.2872289919291033,65.87098607558966,68.7337568770944,2.0,False,True,False,quality,False,,,0.0,,0.0,0
SOL,2025-12-02 16:00:00+00:00,128.0,155.0,119.15928571428572,tp2,2025-12-05 16:00:00+00:00,1.0,1,Major,1.3856346449058736,63.9488761568973,68.7337568770944,3.0540518704047837,False,True,False,quality,False,,,0.0,,0.0,0
AVAX,2025-12-02 16:00:00+00:00,13.0,16.0,12.21642857142857,tp2,2025-12-05 16:00:00+00:00,2.0,1,Major,0.829535095715588,54.25101214574898,68.7337568770944,3.828623518687326,False,True,False,quality,False,,,0.0,,0.0,0
BNB,2025-12-02 16:00:00+00:00,832.0,919.0,791.0,tp1,2025-12-05 16:00:00+00:00,2.0,14,Major,1.1544932829007444,62.412249465866346,68.7337568770944,2.1219512195121952,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-12-02 16:00:00+00:00,0.134,0.163,0.123,tp2,2025-12-05 16:00:00+00:00,2.0,3,Major,1.0312499999999978,63.280145425166616,68.7337568770944,2.636363636363634,True,True,False,per_token_cap,True,2025-12-05 16:00:00+00:00,2025-12-13 12:00:00+00:00,0.123,SL,-8.268955223880605,188
NEAR,2025-12-02 16:00:00+00:00,1.7,1.9,1.6,tp1,2025-12-05 16:00:00+00:00,1.0,1,Major,0.6714932126696839,47.19101123595506,68.7337568770944,2.000000000000002,False,False,False,quality,True,2025-12-05 12:00:00+00:00,2025-12-12 12:00:00+00:00,1.6,SL,-5.942352941176463,168
BTC,2025-12-02 20:00:00+00:00,86900.0,91600.0,84700.0,tp1,2025-12-05 20:00:00+00:00,2.0,4,Major,1.1511702752069586,67.67626683508057,67.67626683508057,2.1363636363636362,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-12-02 20:00:00+00:00,2.0,2.4,1.8,tp2,2025-12-05 20:00:00+00:00,2.0,1,Major,1.1314026480983275,64.81617108539623,67.67626683508057,2.0,False,True,False,quality,False,,,0.0,,0.0,0
SOL,2025-12-02 20:00:00+00:00,128.0,155.0,119.15928571428572,tp2,2025-12-05 20:00:00+00:00,1.0,1,Major,1.2080471842934482,62.65692764209084,67.67626683508057,3.0540518704047837,False,True,False,quality,False,,,0.0,,0.0,0
AVAX,2025-12-02 20:00:00+00:00,13.0,16.0,12.21642857142857,tp2,2025-12-05 20:00:00+00:00,2.0,1,Major,0.7912488605287133,53.97148676171078,67.67626683508057,3.828623518687326,False,True,False,quality,False,,,0.0,,0.0,0
BNB,2025-12-02 20:00:00+00:00,832.0,919.0,791.0,tp1,2025-12-05 20:00:00+00:00,2.0,14,Major,1.0182274683709407,61.23498242484657,67.67626683508057,2.1219512195121952,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-12-02 20:00:00+00:00,0.134,0.163,0.123,tp2,2025-12-05 20:00:00+00:00,2.0,3,Major,1.0094696969696968,63.108766233766225,67.67626683508057,2.636363636363634,True,True,False,per_token_cap,True,2025-12-05 16:00:00+00:00,2025-12-13 12:00:00+00:00,0.123,SL,-8.268955223880605,188
NEAR,2025-12-02 20:00:00+00:00,1.7,1.9,1.6,tp1,2025-12-05 20:00:00+00:00,1.0,1,Major,0.6588235294117653,47.02093397745572,67.67626683508057,2.000000000000002,False,False,False,quality,True,2025-12-05 12:00:00+00:00,2025-12-12 12:00:00+00:00,1.6,SL,-5.942352941176463,168
AVAX,2025-12-03 04:00:00+00:00,13.5,14.5,13.0,tp1,2025-12-06 04:00:00+00:00,2.0,1,Major,0.7931654676259001,57.992565055762086,67.01975121883135,2.0,False,True,False,quality,True,2025-12-05 16:00:00+00:00,2025-12-07 12:00:00+00:00,13.0,SL,-3.7637037037037033,44
LINK,2025-12-03 08:00:00+00:00,14.0,15.5,13.5,tp2,2025-12-06 08:00:00+00:00,1.0,1,Minor,0.5150501672240795,70.36247334754796,67.0301009394617,3.0,False,True,False,quality,True,2025-12-04 16:00:00+00:00,2025-12-05 16:00:00+00:00,13.5,SL,-3.6314285714285712,24
AVAX,2025-12-03 08:00:00+00:00,13.5,14.5,13.0,tp1,2025-12-06 08:00:00+00:00,2.0,1,Major,0.7176258992805757,57.518796992481214,67.0301009394617,2.0,False,True,False,quality,True,2025-12-05 16:00:00+00:00,2025-12-07 12:00:00+00:00,13.0,SL,-3.7637037037037033,44
AVAX,2025-12-03 12:00:00+00:00,13.5,14.5,13.0,tp1,2025-12-06 12:00:00+00:00,2.0,1,Major,0.8435251798561149,58.30258302583026,65.83865164738208,2.0,False,True,False,quality,True,2025-12-05 16:00:00+00:00,2025-12-07 12:00:00+00:00,13.0,SL,-3.7637037037037033,44
AVAX,2025-12-03 16:00:00+00:00,13.5,14.5,13.0,tp1,2025-12-06 16:00:00+00:00,2.0,1,Major,1.2589928057553954,60.69565217391305,67.06517613108282,2.0,False,True,False,quality,True,2025-12-05 16:00:00+00:00,2025-12-07 12:00:00+00:00,13.0,SL,-3.7637037037037033,44
LINK,2025-12-03 20:00:00+00:00,14.0,15.5,13.5,tp2,2025-12-06 20:00:00+00:00,1.0,1,Minor,0.7491638795986626,71.57464212678937,67.78393753371566,3.0,False,True,False,quality,True,2025-12-04 16:00:00+00:00,2025-12-05 16:00:00+00:00,13.5,SL,-3.6314285714285712,24
AVAX,2025-12-03 20:00:00+00:00,13.5,14.5,13.0,tp1,2025-12-06 20:00:00+00:00,2.0,1,Major,1.6115107913669053,62.52072968490879,67.78393753371566,2.0,False,True,False,quality,True,2025-12-05 16:00:00+00:00,2025-12-07 12:00:00+00:00,13.0,SL,-3.7637037037037033,44
BTC,2025-12-07 16:00:00+00:00,89300.0,98900.0,84700.0,tp1,2025-12-10 16:00:00+00:00,1.0,6,Major,0.6371911690421851,50.246503536977166,50.246503536977166,2.0869565217391304,True,True,True,,True,2025-12-07 20:00:00+00:00,2025-12-18 16:00:00+00:00,84700.0,SL,-5.2111758118701,260
ADA,2025-12-07 16:00:00+00:00,0.415,0.545,0.386,tp2,2025-12-10 16:00:00+00:00,2.0,1,Major,0.670065137354858,49.63855421686747,50.246503536977166,4.482758620689662,False,False,False,quality,True,2025-12-07 20:00:00+00:00,2025-12-15 12:00:00+00:00,0.386,SL,-7.047951807228909,184
TAO,2025-12-08 08:00:00+00:00,289.0,317.0,276.0,tp1,2025-12-11 08:00:00+00:00,2.0,16,Major,0.5096860387441542,50.5862646566164,52.88537799177326,2.1538461538461537,True,True,True,,True,2025-12-08 12:00:00+00:00,2025-12-15 12:00:00+00:00,276.0,SL,-4.558269896193772,168
BTC,2025-12-09 16:00:00+00:00,91600.0,98900.0,89200.0,tp1,2025-12-12 16:00:00+00:00,3.0,13,Major,0.6698103999281754,57.34267104263631,57.34267104263631,3.0416666666666665,True,True,False,per_token_cap,True,2025-12-10 12:00:00+00:00,2025-12-14 08:00:00+00:00,89200.0,SL,-2.6800873362445414,92
ETH,2025-12-09 16:00:00+00:00,3190.0,3540.0,3045.0,tp2,2025-12-12 16:00:00+00:00,2.0,9,Major,1.0560056073002744,66.97199565481561,57.34267104263631,2.413793103448276,True,True,True,,True,2025-12-11 00:00:00+00:00,2025-12-14 20:00:00+00:00,3045.0,SL,-4.6054545454545455,92
SOL,2025-12-09 16:00:00+00:00,137.0,159.0,131.0,tp2,2025-12-12 16:00:00+00:00,2.0,15,Major,0.6456279952979466,56.23363544813696,57.34267104263631,3.6666666666666665,True,True,True,,True,2025-12-09 20:00:00+00:00,2025-12-11 00:00:00+00:00,131.0,SL,-4.43956204379562,28
ADA,2025-12-09 16:00:00+00:00,0.45,0.519,0.427,tp2,2025-12-12 16:00:00+00:00,2.0,5,Major,1.037468776019983,66.1122661122661,57.34267104263631,2.999999999999998,True,True,True,,True,2025-12-11 00:00:00+00:00,2025-12-11 04:00:00+00:00,0.427,SL,-5.171111111111115,4
DOGE,2025-12-09 16:00:00+00:00,0.146,0.17,0.138,tp2,2025-12-12 16:00:00+00:00,2.0,7,Major,0.6289538828275437,52.313037118303164,57.34267104263631,3.00000000000001,True,True,True,,True,2025-12-10 00:00:00+00:00,2025-12-11 00:00:00+00:00,0.138,SL,-5.5394520547945065,24
DOT,2025-12-09 16:00:00+00:00,2.2,2.8,2.0,tp2,2025-12-12 16:00:00+00:00,1.0,1,Major,0.803045685279188,52.60115606936417,57.34267104263631,2.9999999999999956,False,True,False,quality,True,2025-12-10 08:00:00+00:00,2025-12-12 12:00:00+00:00,2.0,SL,-9.1509090909091,52
ETH,2025-12-09 20:00:00+00:00,3190.0,3540.0,3045.0,tp2,2025-12-12 20:00:00+00:00,2.0,9,Major,0.8054024181482429,65.71453145008698,54.86215985663008,2.413793103448276,True,True,False,per_token_cap,True,2025-12-11 00:00:00+00:00,2025-12-14 20:00:00+00:00,3045.0,SL,-4.6054545454545455,92
ADA,2025-12-09 20:00:00+00:00,0.45,0.519,0.427,tp2,2025-12-12 20:00:00+00:00,2.0,5,Major,0.7654732167638074,64.83279395900755,54.86215985663008,2.999999999999998,True,True,False,per_token_cap,True,2025-12-11 00:00:00+00:00,2025-12-11 04:00:00+00:00,0.427,SL,-5.171111111111115,4
DOT,2025-12-09 20:00:00+00:00,2.2,2.8,2.0,tp2,2025-12-12 20:00:00+00:00,1.0,1,Major,0.6609137055837563,51.66994106090374,54.86215985663008,2.9999999999999956,False,True,False,quality,True,2025-12-10 08:00:00+00:00,2025-12-12 12:00:00+00:00,2.0,SL,-9.1509090909091,52
UNI,2025-12-28 04:00:00+00:00,6.0,7.5,5.4,tp2,2025-12-31 04:00:00+00:00,3.0,2,Major,0.7317073170731708,79.29854576561164,69.28672459082657,2.5000000000000013,False,True,False,quality,True,2025-12-29 12:00:00+00:00,2026-01-08 12:00:00+00:00,5.4,SL,-10.059999999999993,240
