breakout_atr_mult,min_confluence,min_touches,min_token_rsi,retest_ttl_hours,max_hold_days,major_only,tp_cascade,min_rr,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
1.0,50.0,3,55.0,72,7,True,False,2.0,0,90,33,36.67,39.39,5.095,-4.203,-0.54,-0.198,-1.138,10,15,4
0.5,0.0,0,55.0,72,7,True,False,2.0,0,258,139,53.88,42.45,5.892,-4.993,-0.373,-0.201,-2.368,48,66,19
0.5,0.0,3,55.0,72,7,True,False,2.0,0,258,139,53.88,42.45,5.892,-4.993,-0.373,-0.201,-2.368,48,66,19
0.5,50.0,0,55.0,72,7,True,False,2.0,0,258,139,53.88,42.45,5.892,-4.993,-0.373,-0.201,-2.368,48,66,19
0.5,0.0,0,55.0,168,21,False,True,2.0,250,210,141,67.14,29.79,11.528,-5.32,-0.301,-0.202,-2.403,33,94,9
0.5,0.0,3,55.0,168,21,False,True,2.0,250,210,141,67.14,29.79,11.528,-5.32,-0.301,-0.202,-2.403,33,94,9
0.5,50.0,0,55.0,168,21,False,True,2.0,250,210,141,67.14,29.79,11.528,-5.32,-0.301,-0.202,-2.403,33,94,9
0.5,0.0,0,0.0,168,7,False,False,2.0,0,309,206,66.67,40.29,7.047,-5.274,-0.31,-0.207,-2.966,70,102,32
0.5,0.0,3,0.0,168,7,False,False,2.0,0,309,206,66.67,40.29,7.047,-5.274,-0.31,-0.207,-2.966,70,102,32
0.5,50.0,0,0.0,168,7,False,False,2.0,0,309,206,66.67,40.29,7.047,-5.274,-0.31,-0.207,-2.966,70,102,32
0.5,0.0,0,55.0,72,21,False,False,2.0,0,330,178,53.94,39.89,7.335,-5.512,-0.387,-0.209,-2.787,67,99,5
0.5,0.0,3,55.0,72,21,False,False,2.0,0,330,178,53.94,39.89,7.335,-5.512,-0.387,-0.209,-2.787,67,99,5
0.5,50.0,0,55.0,72,21,False,False,2.0,0,330,178,53.94,39.89,7.335,-5.512,-0.387,-0.209,-2.787,67,99,5
0.5,0.0,0,0.0,72,7,False,False,2.0,0,395,218,55.19,40.37,6.811,-5.25,-0.381,-0.21,-3.106,72,107,33
0.5,0.0,3,0.0,72,7,False,False,2.0,0,395,218,55.19,40.37,6.811,-5.25,-0.381,-0.21,-3.106,72,107,33
0.5,50.0,0,0.0,72,7,False,False,2.0,0,395,218,55.19,40.37,6.811,-5.25,-0.381,-0.21,-3.106,72,107,33
0.5,50.0,3,55.0,72,30,True,False,2.0,0,178,96,53.93,41.67,6.323,-5.187,-0.391,-0.211,-2.067,38,51,0
1.0,50.0,3,0.0,168,30,False,False,2.0,0,99,43,43.43,39.53,6.662,-5.164,-0.489,-0.212,-1.392,17,24,0
0.5,0.0,0,0.0,72,14,False,False,2.0,0,395,218,55.19,40.83,7.604,-5.922,-0.4,-0.221,-3.259,83,119,9
0.5,0.0,3,0.0,72,14,False,False,2.0,0,395,218,55.19,40.83,7.604,-5.922,-0.4,-0.221,-3.259,83,119,9
0.5,50.0,0,0.0,72,14,False,False,2.0,0,395,218,55.19,40.83,7.604,-5.922,-0.4,-0.221,-3.259,83,119,9
0.5,0.0,0,0.0,168,21,True,False,2.0,0,254,170,66.93,45.29,7.041,-6.441,-0.334,-0.224,-2.919,72,89,5
0.5,0.0,3,0.0,168,21,True,False,2.0,0,254,170,66.93,45.29,7.041,-6.441,-0.334,-0.224,-2.919,72,89,5
0.5,50.0,0,0.0,168,21,True,False,2.0,0,254,170,66.93,45.29,7.041,-6.441,-0.334,-0.224,-2.919,72,89,5
0.5,0.0,0,0.0,168,14,False,False,2.0,0,309,206,66.67,40.78,7.891,-6.017,-0.345,-0.23,-3.304,80,115,8
0.5,0.0,3,0.0,168,14,False,False,2.0,0,309,206,66.67,40.78,7.891,-6.017,-0.345,-0.23,-3.304,80,115,8
0.5,50.0,0,0.0,168,14,False,False,2.0,0,309,206,66.67,40.78,7.891,-6.017,-0.345,-0.23,-3.304,80,115,8
2.0,0.0,0,0.0,168,30,True,True,2.0,16,8,3,37.5,33.33,6.481,-4.165,-0.616,-0.231,-0.4,0,2,0
2.0,0.0,0,55.0,168,30,True,True,2.0,16,8,3,37.5,33.33,6.481,-4.165,-0.616,-0.231,-0.4,0,2,0
2.0,0.0,3,0.0,168,30,True,True,2.0,16,8,3,37.5,33.33,6.481,-4.165,-0.616,-0.231,-0.4,0,2,0
2.0,0.0,3,55.0,168,30,True,True,2.0,16,8,3,37.5,33.33,6.481,-4.165,-0.616,-0.231,-0.4,0,2,0
2.0,50.0,0,0.0,168,30,True,True,2.0,16,8,3,37.5,33.33,6.481,-4.165,-0.616,-0.231,-0.4,0,2,0
2.0,50.0,0,55.0,168,30,True,True,2.0,16,8,3,37.5,33.33,6.481,-4.165,-0.616,-0.231,-0.4,0,2,0
2.0,0.0,0,0.0,72,14,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,0,0.0,72,21,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,0,0.0,72,30,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,0,55.0,72,14,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,0,55.0,72,21,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,0,55.0,72,30,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,3,0.0,72,14,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,3,0.0,72,21,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,3,0.0,72,30,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,3,55.0,72,14,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,3,55.0,72,21,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,0.0,3,55.0,72,30,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,50.0,0,0.0,72,14,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,50.0,0,0.0,72,21,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,50.0,0,0.0,72,30,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,50.0,0,55.0,72,14,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,50.0,0,55.0,72,21,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
2.0,50.0,0,55.0,72,30,False,True,2.0,14,20,1,5.0,0.0,0.0,-4.822,-4.822,-0.241,-0.241,0,1,0
0.5,50.0,3,0.0,72,30,False,True,2.0,250,194,108,55.67,28.7,12.168,-5.505,-0.432,-0.241,-2.501,28,72,1
0.5,0.0,0,0.0,72,14,False,True,2.0,250,312,172,55.13,29.65,11.727,-5.565,-0.438,-0.241,-3.166,34,110,21
0.5,0.0,3,0.0,72,14,False,True,2.0,250,312,172,55.13,29.65,11.727,-5.565,-0.438,-0.241,-3.166,34,110,21
0.5,50.0,0,0.0,72,14,False,True,2.0,250,312,172,55.13,29.65,11.727,-5.565,-0.438,-0.241,-3.166,34,110,21
1.0,50.0,3,0.0,72,7,True,False,2.0,0,95,34,35.79,38.24,5.095,-4.254,-0.679,-0.243,-1.418,10,16,4
0.5,0.0,0,55.0,72,14,False,False,2.0,0,330,178,53.94,39.89,7.089,-5.459,-0.454,-0.245,-3.266,65,98,9
0.5,0.0,3,55.0,72,14,False,False,2.0,0,330,178,53.94,39.89,7.089,-5.459,-0.454,-0.245,-3.266,65,98,9
0.5,50.0,0,55.0,72,14,False,False,2.0,0,330,178,53.94,39.89,7.089,-5.459,-0.454,-0.245,-3.266,65,98,9
0.5,0.0,0,0.0,72,21,False,True,2.0,250,312,172,55.13,30.23,11.45,-5.615,-0.456,-0.251,-3.294,36,112,16
0.5,0.0,3,0.0,72,21,False,True,2.0,250,312,172,55.13,30.23,11.45,-5.615,-0.456,-0.251,-3.294,36,112,16
0.5,50.0,0,0.0,72,21,False,True,2.0,250,312,172,55.13,30.23,11.45,-5.615,-0.456,-0.251,-3.294,36,112,16
1.0,50.0,3,0.0,168,14,False,False,2.0,0,99,43,43.43,39.53,6.064,-4.954,-0.598,-0.26,-1.703,15,23,3
0.5,0.0,0,0.0,72,7,False,True,2.0,250,312,172,55.13,34.3,8.469,-5.15,-0.479,-0.264,-3.46,26,94,46
0.5,0.0,3,0.0,72,7,False,True,2.0,250,312,172,55.13,34.3,8.469,-5.15,-0.479,-0.264,-3.46,26,94,46
0.5,50.0,0,0.0,72,7,False,True,2.0,250,312,172,55.13,34.3,8.469,-5.15,-0.479,-0.264,-3.46,26,94,46
0.5,0.0,0,55.0,168,14,True,False,2.0,0,210,141,67.14,43.97,6.511,-5.821,-0.398,-0.267,-3.174,56,73,8
0.5,0.0,3,55.0,168,14,True,False,2.0,0,210,141,67.14,43.97,6.511,-5.821,-0.398,-0.267,-3.174,56,73,8
0.5,50.0,0,55.0,168,14,True,False,2.0,0,210,141,67.14,43.97,6.511,-5.821,-0.398,-0.267,-3.174,56,73,8
0.5,50.0,3,55.0,168,7,True,False,2.0,0,158,106,67.09,43.4,5.693,-5.073,-0.401,-0.269,-2.771,38,51,14
1.5,0.0,0,55.0,72,7,False,False,2.0,0,63,13,20.63,23.08,5.869,-3.462,-1.309,-0.27,-0.974,3,6,3
1.5,0.0,3,55.0,72,7,False,False,2.0,0,63,13,20.63,23.08,5.869,-3.462,-1.309,-0.27,-0.974,3,6,3
1.5,50.0,0,55.0,72,7,False,False,2.0,0,63,13,20.63,23.08,5.869,-3.462,-1.309,-0.27,-0.974,3,6,3
1.0,50.0,3,55.0,72,21,True,False,2.0,0,90,33,36.67,33.33,6.235,-4.232,-0.743,-0.272,-1.565,11,18,0
1.0,50.0,3,55.0,72,30,True,False,2.0,0,90,33,36.67,33.33,6.235,-4.232,-0.743,-0.272,-1.565,11,18,0
1.5,0.0,0,55.0,72,7,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.348,-1.283,-0.273,-0.863,3,5,1
1.5,0.0,3,55.0,72,7,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.348,-1.283,-0.273,-0.863,3,5,1
1.5,50.0,0,55.0,72,7,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.348,-1.283,-0.273,-0.863,3,5,1
1.0,50.0,3,55.0,72,21,False,False,2.0,0,103,36,34.95,30.56,7.156,-4.288,-0.792,-0.277,-1.66,11,20,1
2.0,0.0,0,0.0,168,14,False,True,2.0,14,19,3,15.79,33.33,2.901,-4.165,-1.81,-0.286,-0.495,0,2,1
2.0,0.0,0,55.0,168,14,False,True,2.0,14,19,3,15.79,33.33,2.901,-4.165,-1.81,-0.286,-0.495,0,2,1
2.0,0.0,3,0.0,168,14,False,True,2.0,14,19,3,15.79,33.33,2.901,-4.165,-1.81,-0.286,-0.495,0,2,1
2.0,0.0,3,55.0,168,14,False,True,2.0,14,19,3,15.79,33.33,2.901,-4.165,-1.81,-0.286,-0.495,0,2,1
2.0,50.0,0,0.0,168,14,False,True,2.0,14,19,3,15.79,33.33,2.901,-4.165,-1.81,-0.286,-0.495,0,2,1
2.0,50.0,0,55.0,168,14,False,True,2.0,14,19,3,15.79,33.33,2.901,-4.165,-1.81,-0.286,-0.495,0,2,1
0.5,0.0,0,55.0,72,30,True,False,2.0,0,258,139,53.88,42.45,6.491,-5.71,-0.531,-0.286,-3.376,55,76,0
0.5,0.0,3,55.0,72,30,True,False,2.0,0,258,139,53.88,42.45,6.491,-5.71,-0.531,-0.286,-3.376,55,76,0
0.5,50.0,0,55.0,72,30,True,False,2.0,0,258,139,53.88,42.45,6.491,-5.71,-0.531,-0.286,-3.376,55,76,0
0.5,0.0,0,0.0,168,14,True,False,2.0,0,254,170,66.93,44.12,7.012,-6.303,-0.429,-0.287,-3.742,69,89,8
0.5,0.0,3,0.0,168,14,True,False,2.0,0,254,170,66.93,44.12,7.012,-6.303,-0.429,-0.287,-3.742,69,89,8
0.5,50.0,0,0.0,168,14,True,False,2.0,0,254,170,66.93,44.12,7.012,-6.303,-0.429,-0.287,-3.742,69,89,8
1.0,50.0,3,55.0,72,14,False,False,2.0,0,103,36,34.95,33.33,6.257,-4.375,-0.831,-0.29,-1.742,10,20,2
0.5,50.0,3,55.0,168,21,True,False,2.0,0,158,106,67.09,43.4,6.34,-5.632,-0.437,-0.293,-3.016,44,57,1
1.0,0.0,0,0.0,72,21,False,False,2.0,0,160,51,31.88,33.33,6.516,-4.71,-0.968,-0.308,-2.203,17,29,1
1.0,0.0,3,0.0,72,21,False,False,2.0,0,160,51,31.88,33.33,6.516,-4.71,-0.968,-0.308,-2.203,17,29,1
1.0,50.0,0,0.0,72,21,False,False,2.0,0,160,51,31.88,33.33,6.516,-4.71,-0.968,-0.308,-2.203,17,29,1
0.5,50.0,3,55.0,72,30,False,False,2.0,0,207,111,53.62,38.74,6.616,-5.128,-0.579,-0.31,-3.269,41,63,0
1.0,50.0,3,55.0,72,30,False,False,2.0,0,103,36,34.95,30.56,7.156,-4.429,-0.889,-0.311,-1.865,11,21,0
1.0,50.0,3,0.0,72,21,False,False,2.0,0,108,37,34.26,29.73,7.156,-4.327,-0.913,-0.313,-1.902,11,21,1
1.0,50.0,3,0.0,72,21,True,False,2.0,0,95,34,35.79,32.35,6.235,-4.277,-0.876,-0.314,-1.829,11,19,0
1.0,50.0,3,0.0,72,30,True,False,2.0,0,95,34,35.79,32.35,6.235,-4.277,-0.876,-0.314,-1.829,11,19,0
1.0,0.0,0,0.0,72,14,False,False,2.0,0,160,51,31.88,35.29,5.952,-4.785,-0.995,-0.317,-2.266,16,29,2
1.0,0.0,3,0.0,72,14,False,False,2.0,0,160,51,31.88,35.29,5.952,-4.785,-0.995,-0.317,-2.266,16,29,2
1.0,50.0,0,0.0,72,14,False,False,2.0,0,160,51,31.88,35.29,5.952,-4.785,-0.995,-0.317,-2.266,16,29,2
0.5,50.0,3,55.0,72,14,False,True,2.0,250,163,88,53.99,28.41,10.58,-5.024,-0.591,-0.319,-2.994,18,57,9
1.0,50.0,3,0.0,72,14,False,False,2.0,0,108,37,34.26,32.43,6.257,-4.411,-0.951,-0.326,-1.981,10,21,2
0.5,0.0,0,55.0,168,14,False,True,2.0,250,210,141,67.14,28.37,11.462,-5.223,-0.49,-0.329,-3.903,30,94,13
0.5,0.0,3,55.0,168,14,False,True,2.0,250,210,141,67.14,28.37,11.462,-5.223,-0.49,-0.329,-3.903,30,94,13
0.5,50.0,0,55.0,168,14,False,True,2.0,250,210,141,67.14,28.37,11.462,-5.223,-0.49,-0.329,-3.903,30,94,13
1.0,0.0,0,0.0,72,30,False,False,2.0,0,160,51,31.88,33.33,6.516,-4.813,-1.037,-0.331,-2.36,17,30,0
1.0,0.0,3,0.0,72,30,False,False,2.0,0,160,51,31.88,33.33,6.516,-4.813,-1.037,-0.331,-2.36,17,30,0
1.0,50.0,0,0.0,72,30,False,False,2.0,0,160,51,31.88,33.33,6.516,-4.813,-1.037,-0.331,-2.36,17,30,0
0.5,50.0,3,55.0,72,21,True,False,2.0,0,178,96,53.93,40.62,6.166,-5.26,-0.618,-0.334,-3.268,37,51,1
0.5,0.0,0,55.0,72,14,True,False,2.0,0,258,139,53.88,41.73,6.217,-5.524,-0.625,-0.337,-3.97,52,72,9
0.5,0.0,3,55.0,72,14,True,False,2.0,0,258,139,53.88,41.73,6.217,-5.524,-0.625,-0.337,-3.97,52,72,9
0.5,50.0,0,55.0,72,14,True,False,2.0,0,258,139,53.88,41.73,6.217,-5.524,-0.625,-0.337,-3.97,52,72,9
1.0,50.0,3,55.0,72,14,True,False,2.0,0,90,33,36.67,33.33,5.674,-4.232,-0.93,-0.341,-1.959,10,18,1
1.5,0.0,0,55.0,72,14,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
1.5,0.0,0,55.0,72,21,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
1.5,0.0,0,55.0,72,30,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
1.5,0.0,3,55.0,72,14,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
1.5,0.0,3,55.0,72,21,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
1.5,0.0,3,55.0,72,30,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
1.5,50.0,0,55.0,72,14,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
1.5,50.0,0,55.0,72,21,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
1.5,50.0,0,55.0,72,30,True,False,2.0,0,47,10,21.28,30.0,5.869,-4.819,-1.613,-0.343,-1.085,3,6,0
0.5,50.0,3,55.0,72,7,True,False,2.0,0,178,96,53.93,41.67,5.514,-5.031,-0.637,-0.344,-3.368,33,47,10
1.0,50.0,3,0.0,72,30,False,False,2.0,0,108,37,34.26,29.73,7.156,-4.462,-1.008,-0.345,-2.101,11,22,0
0.5,0.0,0,55.0,72,7,True,True,2.0,306,169,88,52.07,35.23,7.073,-4.882,-0.671,-0.349,-3.276,12,51,22
0.5,0.0,3,55.0,72,7,True,True,2.0,306,169,88,52.07,35.23,7.073,-4.882,-0.671,-0.349,-3.276,12,51,22
0.5,50.0,0,55.0,72,7,True,True,2.0,306,169,88,52.07,35.23,7.073,-4.882,-0.671,-0.349,-3.276,12,51,22
0.5,50.0,3,55.0,72,21,False,True,2.0,250,163,88,53.99,28.41,10.384,-5.026,-0.648,-0.35,-3.281,19,57,7
2.0,50.0,3,0.0,168,7,False,True,2.0,14,10,1,10.0,0.0,0.0,-3.508,-3.508,-0.351,-0.351,0,1,0
2.0,50.0,3,0.0,168,14,False,True,2.0,14,10,1,10.0,0.0,0.0,-3.508,-3.508,-0.351,-0.351,0,1,0
2.0,50.0,3,0.0,168,21,False,True,2.0,14,10,1,10.0,0.0,0.0,-3.508,-3.508,-0.351,-0.351,0,1,0
2.0,50.0,3,0.0,168,30,False,True,2.0,14,10,1,10.0,0.0,0.0,-3.508,-3.508,-0.351,-0.351,0,1,0
2.0,50.0,3,55.0,168,7,False,True,2.0,14,10,1,10.0,0.0,0.0,-3.508,-3.508,-0.351,-0.351,0,1,0
2.0,50.0,3,55.0,168,14,False,True,2.0,14,10,1,10.0,0.0,0.0,-3.508,-3.508,-0.351,-0.351,0,1,0
2.0,50.0,3,55.0,168,21,False,True,2.0,14,10,1,10.0,0.0,0.0,-3.508,-3.508,-0.351,-0.351,0,1,0
2.0,50.0,3,55.0,168,30,False,True,2.0,14,10,1,10.0,0.0,0.0,-3.508,-3.508,-0.351,-0.351,0,1,0
1.5,0.0,0,55.0,168,14,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.5,0.0,0,55.0,168,21,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.5,0.0,0,55.0,168,30,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.5,0.0,3,55.0,168,14,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.5,0.0,3,55.0,168,21,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.5,0.0,3,55.0,168,30,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.5,50.0,0,55.0,168,14,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.5,50.0,0,55.0,168,21,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.5,50.0,0,55.0,168,30,False,False,2.0,0,60,21,35.0,38.1,7.305,-6.127,-1.01,-0.354,-1.62,8,12,0
1.0,0.0,0,55.0,72,21,False,False,2.0,0,151,48,31.79,31.25,6.657,-4.692,-1.146,-0.364,-2.523,15,28,1
1.0,0.0,3,55.0,72,21,False,False,2.0,0,151,48,31.79,31.25,6.657,-4.692,-1.146,-0.364,-2.523,15,28,1
1.0,50.0,0,55.0,72,21,False,False,2.0,0,151,48,31.79,31.25,6.657,-4.692,-1.146,-0.364,-2.523,15,28,1
1.0,50.0,3,55.0,168,7,True,True,2.0,94,53,27,50.94,33.33,6.376,-4.273,-0.723,-0.368,-1.914,4,13,9
1.0,0.0,0,0.0,72,7,False,True,2.0,71,129,41,31.78,31.71,5.458,-4.231,-1.159,-0.368,-2.359,2,20,14
1.0,0.0,3,0.0,72,7,False,True,2.0,71,129,41,31.78,31.71,5.458,-4.231,-1.159,-0.368,-2.359,2,20,14
1.0,50.0,0,0.0,72,7,False,True,2.0,71,129,41,31.78,31.71,5.458,-4.231,-1.159,-0.368,-2.359,2,20,14
0.5,0.0,0,0.0,168,21,False,True,2.0,250,252,173,68.65,29.48,11.602,-5.62,-0.543,-0.373,-4.904,35,116,16
0.5,0.0,3,0.0,168,21,False,True,2.0,250,252,173,68.65,29.48,11.602,-5.62,-0.543,-0.373,-4.904,35,116,16
0.5,50.0,0,0.0,168,21,False,True,2.0,250,252,173,68.65,29.48,11.602,-5.62,-0.543,-0.373,-4.904,35,116,16
1.0,0.0,0,55.0,72,14,False,False,2.0,0,151,48,31.79,33.33,6.014,-4.77,-1.175,-0.374,-2.588,14,28,2
1.0,0.0,3,55.0,72,14,False,False,2.0,0,151,48,31.79,33.33,6.014,-4.77,-1.175,-0.374,-2.588,14,28,2
1.0,50.0,0,55.0,72,14,False,False,2.0,0,151,48,31.79,33.33,6.014,-4.77,-1.175,-0.374,-2.588,14,28,2
0.5,0.0,0,55.0,72,21,True,False,2.0,0,258,139,53.88,41.73,6.36,-5.746,-0.695,-0.374,-4.412,53,75,4
0.5,0.0,3,55.0,72,21,True,False,2.0,0,258,139,53.88,41.73,6.36,-5.746,-0.695,-0.374,-4.412,53,75,4
0.5,50.0,0,55.0,72,21,True,False,2.0,0,258,139,53.88,41.73,6.36,-5.746,-0.695,-0.374,-4.412,53,75,4
0.5,0.0,0,0.0,72,7,True,False,2.0,0,314,171,54.46,40.94,6.117,-5.407,-0.69,-0.375,-4.91,55,81,28
0.5,0.0,3,0.0,72,7,True,False,2.0,0,314,171,54.46,40.94,6.117,-5.407,-0.69,-0.375,-4.91,55,81,28
0.5,50.0,0,0.0,72,7,True,False,2.0,0,314,171,54.46,40.94,6.117,-5.407,-0.69,-0.375,-4.91,55,81,28
1.0,0.0,0,55.0,72,7,False,True,2.0,71,124,39,31.45,30.77,5.532,-4.193,-1.2,-0.378,-2.358,2,19,13
1.0,0.0,3,55.0,72,7,False,True,2.0,71,124,39,31.45,30.77,5.532,-4.193,-1.2,-0.378,-2.358,2,19,13
1.0,50.0,0,55.0,72,7,False,True,2.0,71,124,39,31.45,30.77,5.532,-4.193,-1.2,-0.378,-2.358,2,19,13
1.0,50.0,3,0.0,72,14,True,False,2.0,0,95,34,35.79,32.35,5.674,-4.277,-1.058,-0.379,-2.208,10,19,1
0.5,50.0,3,55.0,72,14,True,False,2.0,0,178,96,53.93,40.62,6.016,-5.303,-0.704,-0.38,-3.722,36,51,3
1.0,50.0,3,55.0,72,7,False,True,2.0,71,81,30,37.04,30.0,6.586,-4.299,-1.034,-0.383,-2.097,3,14,9
1.0,0.0,0,55.0,72,30,False,False,2.0,0,151,48,31.79,31.25,6.657,-4.799,-1.219,-0.388,-2.685,15,29,0
1.0,0.0,3,55.0,72,30,False,False,2.0,0,151,48,31.79,31.25,6.657,-4.799,-1.219,-0.388,-2.685,15,29,0
1.0,50.0,0,55.0,72,30,False,False,2.0,0,151,48,31.79,31.25,6.657,-4.799,-1.219,-0.388,-2.685,15,29,0
0.5,50.0,3,55.0,168,14,True,False,2.0,0,158,106,67.09,42.45,6.205,-5.583,-0.579,-0.388,-3.997,42,57,4
0.5,50.0,3,55.0,72,21,False,False,2.0,0,207,111,53.62,37.84,6.478,-5.139,-0.743,-0.399,-4.2,40,62,2
1.5,0.0,0,0.0,72,7,True,False,2.0,0,49,11,22.45,27.27,5.869,-4.65,-1.781,-0.4,-1.326,3,6,1
1.5,0.0,3,0.0,72,7,True,False,2.0,0,49,11,22.45,27.27,5.869,-4.65,-1.781,-0.4,-1.326,3,6,1
1.5,50.0,0,0.0,72,7,True,False,2.0,0,49,11,22.45,27.27,5.869,-4.65,-1.781,-0.4,-1.326,3,6,1
1.5,0.0,0,55.0,168,7,True,False,2.0,0,45,16,35.56,31.25,6.334,-4.556,-1.153,-0.41,-1.639,5,8,2
1.5,0.0,3,55.0,168,7,True,False,2.0,0,45,16,35.56,31.25,6.334,-4.556,-1.153,-0.41,-1.639,5,8,2
1.5,50.0,0,55.0,168,7,True,False,2.0,0,45,16,35.56,31.25,6.334,-4.556,-1.153,-0.41,-1.639,5,8,2
0.5,0.0,0,0.0,168,14,False,True,2.0,250,252,173,68.65,28.32,12.035,-5.588,-0.597,-0.41,-5.387,32,116,20
0.5,0.0,3,0.0,168,14,False,True,2.0,250,252,173,68.65,28.32,12.035,-5.588,-0.597,-0.41,-5.387,32,116,20
0.5,50.0,0,0.0,168,14,False,True,2.0,250,252,173,68.65,28.32,12.035,-5.588,-0.597,-0.41,-5.387,32,116,20
0.5,50.0,3,55.0,72,14,False,False,2.0,0,207,111,53.62,38.74,6.251,-5.217,-0.775,-0.415,-4.377,39,62,4
0.5,50.0,3,55.0,168,30,False,False,2.0,0,180,116,64.44,39.66,6.58,-5.401,-0.65,-0.419,-4.511,44,68,0
1.5,0.0,0,0.0,72,14,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
1.5,0.0,0,0.0,72,21,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
1.5,0.0,0,0.0,72,30,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
1.5,0.0,3,0.0,72,14,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
1.5,0.0,3,0.0,72,21,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
1.5,0.0,3,0.0,72,30,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
1.5,50.0,0,0.0,72,14,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
