symbol,signal_ts,current_price,support_level,tp,tp2,sl,tp_source,expires_at,tier,confluence,touches,distance_to_support_atr,token_rsi,btc_rsi,raw_rr,passed_quality,passed_momentum,published,skip_reason,filled,fill_ts,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
UNI,2025-04-22 12:00:00+00:00,5.607,5.2,5.9,6.7,5.019785714285715,tp1,2025-04-29 12:00:00+00:00,Major,2.0,5,1.1292112564407457,55.35168195718656,74.52807694008483,3.884264764169646,True,True,False,per_token_cap,False,,,0.0,,0.0,0
BTC,2025-04-22 16:00:00+00:00,91414.79,85200.0,94300.0,97900.0,83579.72035714285,tp1,2025-04-29 16:00:00+00:00,Major,2.0,39,1.9178140105003887,75.54620666577324,75.54620666577324,5.61631446776272,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-22 16:00:00+00:00,1698.22,1575.0,1795.0,1935.0,1521.2921428571428,tp1,2025-04-29 16:00:00+00:00,Major,2.0,6,1.1471319705815854,58.78584899525265,75.54620666577324,4.096234921732653,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-22 16:00:00+00:00,2.1541,2.1,2.3,2.4,2.0383750000000003,tp1,2025-04-29 16:00:00+00:00,Major,1.0,4,0.43894523326572044,48.72711031710583,75.54620666577324,3.2454361054766787,True,False,False,momentum,False,,,0.0,,0.0,0
SOL,2025-04-22 16:00:00+00:00,144.24,135.0,153.0,169.0,130.2,tp1,2025-04-29 16:00:00+00:00,Major,2.0,27,0.9625000000000006,67.37116386797913,75.54620666577324,3.749999999999991,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-22 16:00:00+00:00,0.6567,0.609,0.687,0.745,0.588525,tp1,2025-04-29 16:00:00+00:00,Major,2.0,8,1.1648351648351642,48.77192982456139,75.54620666577324,3.809523809523809,True,False,False,momentum,False,,,0.0,,0.0,0
LINK,2025-04-22 16:00:00+00:00,13.86,12.5,15.5,0.0,12.08,tp1,2025-04-29 16:00:00+00:00,Major,2.0,16,1.6190476190476182,62.28373702422142,75.54620666577324,7.142857142857144,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AAVE,2025-04-22 16:00:00+00:00,152.93,139.0,166.0,177.0,133.75964285714286,tp1,2025-04-29 16:00:00+00:00,Major,2.0,2,1.3291078852313782,56.669428334714176,75.54620666577324,5.152320588836646,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AVAX,2025-04-22 16:00:00+00:00,21.56,20.0,22.0,26.0,19.31892857142857,tp1,2025-04-29 16:00:00+00:00,Major,2.0,5,1.1452543261667536,58.45181674565562,75.54620666577324,2.9365495542737294,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HYPE,2025-04-22 16:00:00+00:00,18.78,18.0,20.5,20.5,17.235,tp2,2025-04-29 16:00:00+00:00,Minor,1.0,1,0.5098039215686279,65.27958387516256,75.54620666577324,3.267973856209148,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-28 00:00:00+00:00,17.235,SL,-4.310000000000002,88
DOGE,2025-04-22 16:00:00+00:00,0.17176,0.155,0.178,0.199,0.14985892857142857,tp1,2025-04-29 16:00:00+00:00,Major,2.0,8,1.6300104202848205,55.59165989710262,75.54620666577324,4.47377561653352,True,True,False,per_token_cap,False,,,0.0,,0.0,0
BNB,2025-04-22 16:00:00+00:00,608.15,589.0,633.0,0.0,581.1132142857143,tp1,2025-04-29 16:00:00+00:00,Major,3.0,9,1.2140560612235634,61.57289002557547,75.54620666577324,5.578952135126593,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-22 16:00:00+00:00,0.17711,0.161,0.196,0.0,0.1547882142857143,tp1,2025-04-29 16:00:00+00:00,Major,2.0,5,1.2967285689645254,50.05953798523457,75.54620666577324,5.634450641062499,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOT,2025-04-22 16:00:00+00:00,3.904,3.5,4.1,4.3,3.3871785714285716,tp1,2025-04-29 16:00:00+00:00,Major,2.0,1,1.7904400126622342,61.98243412797992,75.54620666577324,5.3181386514719895,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-22 16:00:00+00:00,2.322,2.2,2.4,2.6,2.1180714285714286,tp1,2025-04-29 16:00:00+00:00,Major,1.0,1,0.7445510026155181,57.92507204610949,75.54620666577324,2.441150828247595,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-22 16:00:00+00:00,5.627,5.2,5.9,6.7,5.019785714285715,tp1,2025-04-29 16:00:00+00:00,Major,2.0,5,1.1847007530717395,56.24375624375623,75.54620666577324,3.884264764169646,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-22 20:00:00+00:00,1756.26,1575.0,1795.0,1935.0,1521.2921428571428,tp1,2025-04-29 20:00:00+00:00,Major,2.0,6,1.6874625952574103,65.32906614147382,79.07838971734526,4.096234921732653,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-22 20:00:00+00:00,2.2139,2.1,2.3,2.4,2.0383750000000003,tp1,2025-04-29 20:00:00+00:00,Major,1.0,4,0.9241379310344838,59.5347197744096,79.07838971734526,3.2454361054766787,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-22 20:00:00+00:00,148.79,135.0,153.0,169.0,130.2,tp1,2025-04-29 20:00:00+00:00,Major,2.0,27,1.436458333333332,71.16909695574311,79.07838971734526,3.749999999999991,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-22 20:00:00+00:00,0.6794,0.609,0.687,0.745,0.588525,tp1,2025-04-29 20:00:00+00:00,Major,2.0,8,1.71916971916972,57.27871250914412,79.07838971734526,3.809523809523809,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-22 20:00:00+00:00,14.13,12.5,15.5,0.0,12.08,tp1,2025-04-29 20:00:00+00:00,Major,2.0,16,1.9404761904761911,65.50632911392404,79.07838971734526,7.142857142857144,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AAVE,2025-04-22 20:00:00+00:00,158.2,139.0,166.0,177.0,133.75964285714286,tp1,2025-04-29 20:00:00+00:00,Major,2.0,2,1.8319362093641376,62.17454194792669,79.07838971734526,5.152320588836646,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AVAX,2025-04-22 20:00:00+00:00,22.11,20.0,26.0,0.0,19.31892857142857,tp1,2025-04-29 20:00:00+00:00,Major,2.0,5,1.549029889879392,61.773255813953504,79.07838971734526,8.809648662821187,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HYPE,2025-04-22 20:00:00+00:00,18.95,18.0,20.5,20.5,17.235,tp2,2025-04-29 20:00:00+00:00,Minor,1.0,1,0.6209150326797377,66.03053435114504,79.07838971734526,3.267973856209148,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-28 00:00:00+00:00,17.235,SL,-4.310000000000002,88
BNB,2025-04-22 20:00:00+00:00,618.51,589.0,633.0,0.0,581.1132142857143,tp1,2025-04-29 20:00:00+00:00,Major,3.0,9,1.8708508807680095,68.52304469273747,79.07838971734526,5.578952135126593,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-22 20:00:00+00:00,0.1813,0.161,0.196,0.0,0.1547882142857143,tp1,2025-04-29 20:00:00+00:00,Major,2.0,5,1.6339906859081235,54.590731918579465,79.07838971734526,5.634450641062499,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-22 20:00:00+00:00,2.404,2.2,2.6,2.8,2.1180714285714286,tp1,2025-04-29 20:00:00+00:00,Major,1.0,1,1.2449869224062757,62.371134020618534,79.07838971734526,4.882301656495195,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-22 20:00:00+00:00,5.81,5.2,5.9,6.7,5.019785714285715,tp1,2025-04-29 20:00:00+00:00,Major,2.0,5,1.692429647245342,63.00675675675674,79.07838971734526,3.884264764169646,True,True,False,per_token_cap,False,,,0.0,,0.0,0
BTC,2025-04-23 00:00:00+00:00,93168.91,90900.0,94300.0,97900.0,89201.72464285714,tp1,2025-04-30 00:00:00+00:00,Minor,1.0,0,0.6680041579997866,86.75731656911763,86.75731656911763,2.002031052090445,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-23 00:00:00+00:00,1795.49,1575.0,1935.0,2055.0,1519.0289285714287,tp1,2025-04-30 00:00:00+00:00,Major,2.0,13,1.9696782138732374,77.58587014146602,86.75731656911763,6.4318940268889,True,True,True,,False,,,0.0,,0.0,0
XRP,2025-04-23 00:00:00+00:00,2.235,2.1,2.4,2.6,2.038782142857143,tp1,2025-04-30 00:00:00+00:00,Major,2.0,3,1.102619450440463,71.80650037792896,86.75731656911763,4.9005308908464995,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-23 00:00:00+00:00,149.24,136.0,153.0,164.0,130.9882142857143,tp1,2025-04-30 00:00:00+00:00,Major,3.0,8,1.320886481864178,79.23206278026905,86.75731656911763,3.3920045606784055,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-23 00:00:00+00:00,0.6938,0.659,0.701,0.745,0.6384392857142858,tp1,2025-04-30 00:00:00+00:00,Major,2.0,15,0.8462741010943186,71.36258660508082,86.75731656911763,2.042730588848357,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-23 00:00:00+00:00,14.42,14.0,15.5,17.5,13.573214285714286,tp1,2025-04-30 00:00:00+00:00,Major,2.0,11,0.49205020920502085,80.82191780821917,86.75731656911763,3.5146443514644385,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SUI,2025-04-23 00:00:00+00:00,2.8035,2.5,3.0,3.3,2.4009642857142857,tp1,2025-04-30 00:00:00+00:00,Major,1.0,1,1.5322755138838806,78.09542586750788,86.75731656911763,5.048683736025962,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AVAX,2025-04-23 00:00:00+00:00,22.46,22.0,24.0,24.0,21.28107142857143,tp2,2025-04-30 00:00:00+00:00,Major,2.0,3,0.31992051664182886,72.66982622432863,86.75731656911763,2.7819175360159014,True,True,False,per_token_cap,True,2025-04-23 12:00:00+00:00,2025-04-28 00:00:00+00:00,21.28107142857143,SL,-3.3278571428571375,108
TAO,2025-04-23 00:00:00+00:00,334.7,329.0,360.0,399.0,315.85,tp1,2025-04-30 00:00:00+00:00,Major,1.0,4,0.21673003802281332,88.03212851405621,86.75731656911763,2.3574144486692057,True,True,False,per_token_cap,True,2025-04-23 04:00:00+00:00,2025-04-24 16:00:00+00:00,360.0,TP,9.362492401215805,36
HYPE,2025-04-23 00:00:00+00:00,18.89,18.0,20.5,20.5,17.259999999999998,tp2,2025-04-30 00:00:00+00:00,Minor,1.0,1,0.6013513513513514,78.99543378995435,86.75731656911763,3.378378378378369,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-28 00:00:00+00:00,17.259999999999998,SL,-4.171111111111122,88
DOGE,2025-04-23 00:00:00+00:00,0.18214,0.178,0.199,0.22,0.17261535714285714,tp1,2025-04-30 00:00:00+00:00,Major,2.0,3,0.3844266100683163,73.10785241248819,86.75731656911763,3.8999801021423433,True,True,False,per_token_cap,True,2025-04-23 12:00:00+00:00,2025-04-24 04:00:00+00:00,0.17261535714285714,SL,-3.085080256821827,16
BNB,2025-04-23 00:00:00+00:00,615.32,589.0,632.0,648.0,580.8796428571428,tp1,2025-04-30 00:00:00+00:00,Major,3.0,26,1.6206183753353587,82.70122208175319,86.75731656911763,5.295333597220361,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-23 00:00:00+00:00,0.18237,0.176,0.189,0.0,0.17003535714285714,tp1,2025-04-30 00:00:00+00:00,Major,2.0,1,0.5339800011975345,74.06989853438556,86.75731656911763,2.1795102089695275,True,True,False,per_token_cap,True,2025-04-24 00:00:00+00:00,2025-04-24 12:00:00+00:00,0.189,TP,7.326363636363644,12
DOT,2025-04-23 00:00:00+00:00,4.092,3.7,4.1,4.3,3.5876428571428574,tp1,2025-04-30 00:00:00+00:00,Major,2.0,9,1.7444373808010147,72.5531914893617,86.75731656911763,3.560076287349011,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-23 00:00:00+00:00,2.443,2.2,2.6,2.8,2.1186428571428575,tp1,2025-04-30 00:00:00+00:00,Major,2.0,3,1.4934152765583841,75.0358680057389,86.75731656911763,4.91659350307288,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-23 00:00:00+00:00,5.954,5.4,6.3,6.9,5.218964285714286,tp1,2025-04-30 00:00:00+00:00,Major,1.0,2,1.5300848293549014,76.85664939550946,86.75731656911763,4.9713947524166375,True,True,True,,True,2025-04-28 00:00:00+00:00,2025-04-29 20:00:00+00:00,5.218964285714286,SL,-3.412513227513234,44
BTC,2025-04-23 04:00:00+00:00,94133.82,90900.0,94300.0,97900.0,89201.72464285714,tp1,2025-04-30 04:00:00+00:00,Minor,1.0,0,0.9520894201281106,89.2488634506305,89.2488634506305,2.002031052090445,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-23 04:00:00+00:00,1792.11,1575.0,1795.0,1935.0,1519.0289285714287,tp1,2025-04-30 04:00:00+00:00,Major,2.0,13,1.9394840446914525,77.37246838117237,89.2488634506305,3.930601905320994,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-23 04:00:00+00:00,2.2569,2.1,2.4,2.6,2.038782142857143,tp1,2025-04-30 04:00:00+00:00,Major,2.0,3,1.2814888279563608,73.96160558464224,89.2488634506305,4.9005308908464995,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-23 04:00:00+00:00,151.58,136.0,153.0,164.0,130.9882142857143,tp1,2025-04-30 04:00:00+00:00,Major,3.0,8,1.554336207510868,80.51025775907416,89.2488634506305,3.3920045606784055,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-23 04:00:00+00:00,0.701,0.659,0.745,0.0,0.6384392857142858,tp1,2025-04-30 04:00:00+00:00,Major,2.0,15,1.0213652944241773,72.86652078774617,89.2488634506305,4.182734062879975,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-23 04:00:00+00:00,14.74,14.0,15.5,17.5,13.573214285714286,tp1,2025-04-30 04:00:00+00:00,Major,2.0,11,0.866945606694561,82.71604938271605,89.2488634506305,3.5146443514644385,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AVAX,2025-04-23 04:00:00+00:00,22.88,22.0,24.0,24.0,21.28107142857143,tp2,2025-04-30 04:00:00+00:00,Major,2.0,3,0.6120218579234968,74.37037037037038,89.2488634506305,2.7819175360159014,True,True,False,per_token_cap,True,2025-04-23 12:00:00+00:00,2025-04-28 00:00:00+00:00,21.28107142857143,SL,-3.3278571428571375,108
TAO,2025-04-23 04:00:00+00:00,334.4,329.0,360.0,399.0,315.85,tp1,2025-04-30 04:00:00+00:00,Major,1.0,4,0.20532319391634898,87.82051282051279,89.2488634506305,2.3574144486692057,True,True,False,per_token_cap,True,2025-04-23 12:00:00+00:00,2025-04-24 16:00:00+00:00,360.0,TP,9.362492401215805,28
HYPE,2025-04-23 04:00:00+00:00,19.0,18.0,20.5,23.0,17.259999999999998,tp1,2025-04-30 04:00:00+00:00,Minor,1.0,1,0.6756756756756753,79.8780487804878,89.2488634506305,3.378378378378369,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-28 00:00:00+00:00,17.259999999999998,SL,-4.171111111111122,88
DOGE,2025-04-23 04:00:00+00:00,0.18219,0.178,0.199,0.22,0.17261535714285714,tp1,2025-04-30 04:00:00+00:00,Major,2.0,3,0.3890694435232471,73.13961729270022,89.2488634506305,3.8999801021423433,True,True,False,per_token_cap,True,2025-04-23 12:00:00+00:00,2025-04-24 04:00:00+00:00,0.17261535714285714,SL,-3.085080256821827,16
BNB,2025-04-23 04:00:00+00:00,617.69,589.0,632.0,648.0,580.8796428571428,tp1,2025-04-30 04:00:00+00:00,Major,3.0,26,1.7665479174913161,87.04812597028182,89.2488634506305,5.295333597220361,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-23 04:00:00+00:00,0.18628,0.176,0.189,0.0,0.17003535714285714,tp1,2025-04-30 04:00:00+00:00,Major,2.0,1,0.8617448057002587,76.64381822797664,89.2488634506305,2.1795102089695275,True,True,False,per_token_cap,True,2025-04-24 00:00:00+00:00,2025-04-24 12:00:00+00:00,0.189,TP,7.326363636363644,12
DOT,2025-04-23 04:00:00+00:00,4.098,3.7,4.1,4.3,3.5876428571428574,tp1,2025-04-30 04:00:00+00:00,Major,2.0,9,1.7711379529561333,72.72727272727272,89.2488634506305,3.560076287349011,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-23 04:00:00+00:00,2.493,2.2,2.6,2.8,2.1186428571428575,tp1,2025-04-30 04:00:00+00:00,Major,2.0,3,1.8007023705004377,76.70682730923696,89.2488634506305,4.91659350307288,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-23 04:00:00+00:00,5.941,5.4,6.3,6.9,5.218964285714286,tp1,2025-04-30 04:00:00+00:00,Major,1.0,2,1.4941803116985592,76.59388646288207,89.2488634506305,4.9713947524166375,True,True,False,per_token_cap,True,2025-04-28 00:00:00+00:00,2025-04-29 20:00:00+00:00,5.218964285714286,SL,-3.412513227513234,44
BTC,2025-04-23 08:00:00+00:00,93466.01,90900.0,94300.0,97900.0,89201.72464285714,tp1,2025-04-30 08:00:00+00:00,Minor,1.0,0,0.7554752499962654,88.67666643023425,88.67666643023425,2.002031052090445,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-23 08:00:00+00:00,1797.23,1575.0,1935.0,2055.0,1519.0289285714287,tp1,2025-04-30 08:00:00+00:00,Major,2.0,13,1.9852219577715524,77.6941659956127,88.67666643023425,6.4318940268889,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-23 08:00:00+00:00,2.2599,2.1,2.4,2.6,2.038782142857143,tp1,2025-04-30 08:00:00+00:00,Major,2.0,3,1.3059914824105943,74.23143350604494,88.67666643023425,4.9005308908464995,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-23 08:00:00+00:00,152.09,136.0,153.0,164.0,130.9882142857143,tp1,2025-04-30 08:00:00+00:00,Major,3.0,8,1.605216275921043,80.76823254606799,88.67666643023425,3.3920045606784055,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-23 08:00:00+00:00,0.7014,0.659,0.745,0.0,0.6384392857142858,tp1,2025-04-30 08:00:00+00:00,Major,2.0,15,1.0310925829425046,72.94545454545455,88.67666643023425,4.182734062879975,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-23 08:00:00+00:00,15.01,14.0,15.5,17.5,13.573214285714286,tp1,2025-04-30 08:00:00+00:00,Major,2.0,11,1.1832635983263595,84.04558404558404,88.67666643023425,3.5146443514644385,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SUI,2025-04-23 08:00:00+00:00,2.8688,2.5,3.0,3.3,2.4009642857142857,tp1,2025-04-30 08:00:00+00:00,Major,1.0,1,1.8619545618463744,79.42020931740298,88.67666643023425,5.048683736025962,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AVAX,2025-04-23 08:00:00+00:00,22.7,22.0,24.0,24.0,21.28107142857143,tp2,2025-04-30 08:00:00+00:00,Major,2.0,3,0.4868355688027816,73.66818873668191,88.67666643023425,2.7819175360159014,True,True,False,per_token_cap,True,2025-04-23 12:00:00+00:00,2025-04-28 00:00:00+00:00,21.28107142857143,SL,-3.3278571428571375,108
TAO,2025-04-23 08:00:00+00:00,332.9,296.0,360.0,399.0,282.85,tp1,2025-04-30 08:00:00+00:00,Major,2.0,1,1.4030418250950565,86.77751385589863,88.67666643023425,4.8669201520912635,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HYPE,2025-04-23 08:00:00+00:00,18.9,18.0,20.5,20.5,17.259999999999998,tp2,2025-04-30 08:00:00+00:00,Minor,1.0,1,0.6081081081081068,79.11585365853657,88.67666643023425,3.378378378378369,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-28 00:00:00+00:00,17.259999999999998,SL,-4.171111111111122,88
DOGE,2025-04-23 08:00:00+00:00,0.18225,0.178,0.199,0.22,0.17261535714285714,tp1,2025-04-30 08:00:00+00:00,Major,2.0,3,0.3946408436691652,73.17763623496108,88.67666643023425,3.8999801021423433,True,True,False,per_token_cap,True,2025-04-23 12:00:00+00:00,2025-04-24 04:00:00+00:00,0.17261535714285714,SL,-3.085080256821827,16
BNB,2025-04-23 08:00:00+00:00,611.19,589.0,632.0,648.0,580.8796428571428,tp1,2025-04-30 08:00:00+00:00,Major,3.0,26,1.366319215375822,76.08063578212844,88.67666643023425,5.295333597220361,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-23 08:00:00+00:00,0.18512,0.176,0.189,0.0,0.17003535714285714,tp1,2025-04-30 08:00:00+00:00,Major,2.0,1,0.7645051194539266,75.93512947946638,88.67666643023425,2.1795102089695275,True,True,False,per_token_cap,True,2025-04-24 00:00:00+00:00,2025-04-24 12:00:00+00:00,0.189,TP,7.326363636363644,12
DOT,2025-04-23 08:00:00+00:00,4.11,3.7,4.3,4.5,3.5876428571428574,tp1,2025-04-30 08:00:00+00:00,Major,2.0,9,1.8245390972663704,73.06889352818372,88.67666643023425,5.340114431023521,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-23 08:00:00+00:00,2.478,2.2,2.6,2.8,2.1186428571428575,tp1,2025-04-30 08:00:00+00:00,Major,2.0,3,1.7085162423178233,76.22950819672133,88.67666643023425,4.91659350307288,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-23 08:00:00+00:00,6.01,5.4,6.3,6.9,5.218964285714286,tp1,2025-04-30 08:00:00+00:00,Major,1.0,2,1.6847504438745309,77.92421746293242,88.67666643023425,4.9713947524166375,True,True,False,per_token_cap,True,2025-04-28 00:00:00+00:00,2025-04-29 20:00:00+00:00,5.218964285714286,SL,-3.412513227513234,44
BTC,2025-04-23 12:00:00+00:00,93195.28,90900.0,94300.0,97900.0,89201.72464285714,tp1,2025-04-30 12:00:00+00:00,Minor,1.0,0,0.6757679166532595,86.93643754619362,86.93643754619362,2.002031052090445,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-23 12:00:00+00:00,1794.6,1575.0,1795.0,1935.0,1519.0289285714287,tp1,2025-04-30 12:00:00+00:00,Major,2.0,13,1.96172767820111,77.53006993006994,86.93643754619362,3.930601905320994,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-23 12:00:00+00:00,2.228,2.1,2.4,2.6,2.038782142857143,tp1,2025-04-30 12:00:00+00:00,Major,2.0,3,1.0454465900472565,71.0403726708075,86.93643754619362,4.9005308908464995,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-23 12:00:00+00:00,151.41,136.0,153.0,164.0,130.9882142857143,tp1,2025-04-30 12:00:00+00:00,Major,3.0,8,1.5373761847074745,80.42272126816378,86.93643754619362,3.3920045606784055,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-23 12:00:00+00:00,0.6984,0.659,0.701,0.745,0.6384392857142858,tp1,2025-04-30 12:00:00+00:00,Major,2.0,15,0.9581379190550632,72.34200743494425,86.93643754619362,2.042730588848357,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-23 12:00:00+00:00,14.85,14.0,15.5,17.5,13.573214285714286,tp1,2025-04-30 12:00:00+00:00,Major,2.0,11,0.9958158995815896,83.28358208955223,86.93643754619362,3.5146443514644385,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-05 12:00:00+00:00,13.573214285714286,SL,-3.108469387755099,120
AVAX,2025-04-23 12:00:00+00:00,22.27,20.0,23.0,24.0,19.28107142857143,tp1,2025-04-30 12:00:00+00:00,Major,2.0,7,1.5787382016890217,71.82410423452771,86.93643754619362,4.172876304023852,True,True,False,per_token_cap,False,,,0.0,,0.0,0
TAO,2025-04-23 12:00:00+00:00,331.7,296.0,360.0,399.0,282.85,tp1,2025-04-30 12:00:00+00:00,Major,2.0,1,1.3574144486692015,85.96078431372547,86.93643754619362,4.8669201520912635,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HYPE,2025-04-23 12:00:00+00:00,18.68,18.0,20.5,20.5,17.259999999999998,tp2,2025-04-30 12:00:00+00:00,Minor,1.0,1,0.459459459459459,76.54867256637168,86.93643754619362,3.378378378378369,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-28 00:00:00+00:00,17.259999999999998,SL,-4.171111111111122,88
DOGE,2025-04-23 12:00:00+00:00,0.17849,0.167,0.199,0.22,0.16161535714285716,tp1,2025-04-30 12:00:00+00:00,Major,2.0,13,1.0669231279432245,70.41891544590081,86.93643754619362,5.942826822312137,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-09 04:00:00+00:00,0.199,TP,19.101676646706586,208
BNB,2025-04-23 12:00:00+00:00,606.62,589.0,632.0,648.0,580.8796428571428,tp1,2025-04-30 12:00:00+00:00,Major,3.0,26,1.0849276509653865,69.88960113960118,86.93643754619362,5.295333597220361,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-23 12:00:00+00:00,0.18167,0.176,0.189,0.0,0.17003535714285714,tp1,2025-04-30 12:00:00+00:00,Major,2.0,1,0.47530088018681604,73.54801610120758,86.93643754619362,2.1795102089695275,True,True,False,per_token_cap,True,2025-04-24 00:00:00+00:00,2025-04-24 12:00:00+00:00,0.189,TP,7.326363636363644,12
DOT,2025-04-23 12:00:00+00:00,4.079,3.7,4.1,4.3,3.5876428571428574,tp1,2025-04-30 12:00:00+00:00,Major,2.0,9,1.6865861411315937,72.168284789644,86.93643754619362,3.560076287349011,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-23 12:00:00+00:00,2.49,2.2,2.6,2.8,2.1186428571428575,tp1,2025-04-30 12:00:00+00:00,Major,2.0,3,1.7822651448639164,76.61290322580646,86.93643754619362,4.91659350307288,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-23 12:00:00+00:00,5.992,5.4,6.3,6.9,5.218964285714286,tp1,2025-04-30 12:00:00+00:00,Major,1.0,2,1.6350364963503647,77.59197324414713,86.93643754619362,4.9713947524166375,True,True,False,per_token_cap,True,2025-04-28 00:00:00+00:00,2025-04-29 20:00:00+00:00,5.218964285714286,SL,-3.412513227513234,44
BTC,2025-04-23 16:00:00+00:00,93497.88,90900.0,94300.0,97900.0,89201.72464285714,tp1,2025-04-30 16:00:00+00:00,Minor,1.0,0,0.7648582984712863,88.7053539488851,88.7053539488851,2.002031052090445,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-23 16:00:00+00:00,1786.03,1575.0,1795.0,1935.0,1519.0289285714287,tp1,2025-04-30 16:00:00+00:00,Major,2.0,13,1.885170272908836,76.9781904680022,88.7053539488851,3.930601905320994,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-23 16:00:00+00:00,2.2182,2.1,2.4,2.6,2.038782142857143,tp1,2025-04-30 16:00:00+00:00,Major,2.0,3,0.9654045854967613,69.89507667473771,88.7053539488851,4.9005308908464995,True,True,False,per_token_cap,False,,,0.0,,0.0,0
