sr_max_distance_atr,sr_sl_atr_mult,min_token_rsi,min_confluence,min_touches,max_hold_days,major_only,tp_cascade,min_rr,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
3.0,0.5,50.0,0.0,3,21,False,True,2.5,211,736,422,57.34,19.43,11.929,-3.452,-0.463,-0.266,-5.456,70,337,7
3.0,0.5,50.0,50.0,0,21,False,True,2.5,211,736,422,57.34,19.43,11.929,-3.452,-0.463,-0.266,-5.456,70,337,7
3.0,0.5,50.0,50.0,3,7,False,False,1.5,0,620,363,58.55,27.0,7.032,-3.226,-0.457,-0.268,-5.097,83,261,16
3.0,0.5,50.0,50.0,3,7,False,False,2.0,0,620,363,58.55,27.0,7.032,-3.226,-0.457,-0.268,-5.097,83,261,16
3.0,0.5,50.0,50.0,3,7,False,False,2.5,0,620,363,58.55,27.0,7.032,-3.226,-0.457,-0.268,-5.097,83,261,16
3.0,0.5,50.0,50.0,3,7,False,False,3.0,0,620,363,58.55,27.0,7.032,-3.226,-0.457,-0.268,-5.097,83,261,16
3.0,0.5,50.0,0.0,0,14,False,True,2.0,98,739,427,57.78,21.31,10.544,-3.447,-0.465,-0.269,-5.553,79,332,10
3.0,0.5,50.0,0.0,3,14,False,True,2.0,98,739,427,57.78,21.31,10.544,-3.447,-0.465,-0.269,-5.553,79,332,10
3.0,0.5,50.0,50.0,0,14,False,True,2.0,98,739,427,57.78,21.31,10.544,-3.447,-0.465,-0.269,-5.553,79,332,10
3.0,0.5,50.0,50.0,3,7,True,True,2.0,251,608,352,57.89,23.3,8.581,-3.219,-0.47,-0.272,-5.109,51,265,34
3.0,0.5,50.0,0.0,0,14,False,True,2.5,211,736,422,57.34,19.67,11.656,-3.444,-0.474,-0.272,-5.58,68,335,13
3.0,0.5,50.0,0.0,3,14,False,True,2.5,211,736,422,57.34,19.67,11.656,-3.444,-0.474,-0.272,-5.58,68,335,13
3.0,0.5,50.0,50.0,0,14,False,True,2.5,211,736,422,57.34,19.67,11.656,-3.444,-0.474,-0.272,-5.58,68,335,13
2.0,1.0,60.0,0.0,0,14,True,True,2.5,5934,455,228,50.11,30.7,12.073,-6.137,-0.546,-0.274,-4.135,34,149,38
2.0,1.0,60.0,0.0,3,14,True,True,2.5,5934,455,228,50.11,30.7,12.073,-6.137,-0.546,-0.274,-4.135,34,149,38
2.0,1.0,60.0,50.0,0,14,True,True,2.5,5934,455,228,50.11,30.7,12.073,-6.137,-0.546,-0.274,-4.135,34,149,38
3.0,0.5,50.0,0.0,0,21,False,False,1.5,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,0.0,0,21,False,False,2.0,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,0.0,0,21,False,False,2.5,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,0.0,0,21,False,False,3.0,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,0.0,3,21,False,False,1.5,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,0.0,3,21,False,False,2.0,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,0.0,3,21,False,False,2.5,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,0.0,3,21,False,False,3.0,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,50.0,0,21,False,False,1.5,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,50.0,0,21,False,False,2.0,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,50.0,0,21,False,False,2.5,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
3.0,0.5,50.0,50.0,0,21,False,False,3.0,0,742,431,58.09,25.75,8.136,-3.462,-0.475,-0.276,-5.728,104,317,5
1.5,0.5,60.0,50.0,3,7,True,False,1.5,0,438,274,62.56,28.47,6.569,-3.234,-0.443,-0.277,-4.59,67,193,11
1.5,0.5,60.0,50.0,3,7,True,False,2.0,0,438,274,62.56,28.47,6.569,-3.234,-0.443,-0.277,-4.59,67,193,11
1.5,0.5,60.0,50.0,3,7,True,False,2.5,0,438,274,62.56,28.47,6.569,-3.234,-0.443,-0.277,-4.59,67,193,11
1.5,0.5,60.0,50.0,3,7,True,False,3.0,0,438,274,62.56,28.47,6.569,-3.234,-0.443,-0.277,-4.59,67,193,11
1.5,0.5,60.0,50.0,3,21,False,True,1.5,40,449,284,63.25,26.06,7.684,-3.302,-0.44,-0.278,-4.689,70,209,1
1.5,0.5,50.0,0.0,0,21,False,True,2.5,211,707,445,62.94,18.65,12.524,-3.415,-0.442,-0.278,-5.871,76,359,5
1.5,0.5,50.0,0.0,3,21,False,True,2.5,211,707,445,62.94,18.65,12.524,-3.415,-0.442,-0.278,-5.871,76,359,5
1.5,0.5,50.0,50.0,0,21,False,True,2.5,211,707,445,62.94,18.65,12.524,-3.415,-0.442,-0.278,-5.871,76,359,5
1.5,1.0,60.0,0.0,0,14,False,True,2.5,6605,472,275,58.26,29.45,13.633,-6.372,-0.479,-0.279,-4.632,48,182,36
1.5,1.0,60.0,0.0,3,14,False,True,2.5,6605,472,275,58.26,29.45,13.633,-6.372,-0.479,-0.279,-4.632,48,182,36
1.5,1.0,60.0,50.0,0,14,False,True,2.5,6605,472,275,58.26,29.45,13.633,-6.372,-0.479,-0.279,-4.632,48,182,36
1.5,1.0,60.0,0.0,0,21,False,False,1.5,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,0.0,0,21,False,False,2.0,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,0.0,0,21,False,False,2.5,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,0.0,0,21,False,False,3.0,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,0.0,3,21,False,False,1.5,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,0.0,3,21,False,False,2.0,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,0.0,3,21,False,False,2.5,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,0.0,3,21,False,False,3.0,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,50.0,0,21,False,False,1.5,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,50.0,0,21,False,False,2.0,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,50.0,0,21,False,False,2.5,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
1.5,1.0,60.0,50.0,0,21,False,False,3.0,0,538,326,60.59,43.25,7.634,-6.637,-0.465,-0.282,-5.085,138,179,4
3.0,1.0,60.0,0.0,0,14,True,True,2.5,5956,476,211,44.33,28.91,12.729,-6.08,-0.642,-0.285,-4.134,29,140,34
3.0,1.0,60.0,0.0,3,14,True,True,2.5,5956,476,211,44.33,28.91,12.729,-6.08,-0.642,-0.285,-4.134,29,140,34
3.0,1.0,60.0,50.0,0,14,True,True,2.5,5956,476,211,44.33,28.91,12.729,-6.08,-0.642,-0.285,-4.134,29,140,34
1.5,0.5,60.0,50.0,3,21,True,False,1.5,0,438,274,62.56,27.01,7.2,-3.291,-0.458,-0.286,-4.739,71,199,1
1.5,0.5,60.0,50.0,3,21,True,False,2.0,0,438,274,62.56,27.01,7.2,-3.291,-0.458,-0.286,-4.739,71,199,1
1.5,0.5,60.0,50.0,3,21,True,False,2.5,0,438,274,62.56,27.01,7.2,-3.291,-0.458,-0.286,-4.739,71,199,1
1.5,0.5,60.0,50.0,3,21,True,False,3.0,0,438,274,62.56,27.01,7.2,-3.291,-0.458,-0.286,-4.739,71,199,1
3.0,0.5,60.0,50.0,3,7,False,False,1.5,0,475,265,55.79,28.3,6.476,-3.273,-0.514,-0.287,-4.668,68,187,7
3.0,0.5,60.0,50.0,3,7,False,False,2.0,0,475,265,55.79,28.3,6.476,-3.273,-0.514,-0.287,-4.668,68,187,7
3.0,0.5,60.0,50.0,3,7,False,False,2.5,0,475,265,55.79,28.3,6.476,-3.273,-0.514,-0.287,-4.668,68,187,7
3.0,0.5,60.0,50.0,3,7,False,False,3.0,0,475,265,55.79,28.3,6.476,-3.273,-0.514,-0.287,-4.668,68,187,7
2.0,0.5,60.0,50.0,3,21,False,True,2.0,98,467,276,59.1,22.46,9.179,-3.286,-0.486,-0.287,-4.769,57,213,2
1.5,0.5,60.0,50.0,3,7,False,False,1.5,0,449,284,63.25,29.58,6.245,-3.267,-0.454,-0.287,-4.835,77,198,7
1.5,0.5,60.0,50.0,3,7,False,False,2.0,0,449,284,63.25,29.58,6.245,-3.267,-0.454,-0.287,-4.835,77,198,7
1.5,0.5,60.0,50.0,3,7,False,False,2.5,0,449,284,63.25,29.58,6.245,-3.267,-0.454,-0.287,-4.835,77,198,7
1.5,0.5,60.0,50.0,3,7,False,False,3.0,0,449,284,63.25,29.58,6.245,-3.267,-0.454,-0.287,-4.835,77,198,7
3.0,0.5,50.0,50.0,3,14,True,False,1.5,0,612,356,58.17,25.28,7.868,-3.322,-0.493,-0.287,-5.415,83,265,6
3.0,0.5,50.0,50.0,3,14,True,False,2.0,0,612,356,58.17,25.28,7.868,-3.322,-0.493,-0.287,-5.415,83,265,6
3.0,0.5,50.0,50.0,3,14,True,False,2.5,0,612,356,58.17,25.28,7.868,-3.322,-0.493,-0.287,-5.415,83,265,6
3.0,0.5,50.0,50.0,3,14,True,False,3.0,0,612,356,58.17,25.28,7.868,-3.322,-0.493,-0.287,-5.415,83,265,6
2.0,0.5,50.0,0.0,0,14,False,True,3.0,486,721,419,58.11,17.9,12.87,-3.412,-0.498,-0.289,-5.92,60,340,13
2.0,0.5,50.0,0.0,3,14,False,True,3.0,486,721,419,58.11,17.9,12.87,-3.412,-0.498,-0.289,-5.92,60,340,13
2.0,0.5,50.0,50.0,0,14,False,True,3.0,486,721,419,58.11,17.9,12.87,-3.412,-0.498,-0.289,-5.92,60,340,13
1.5,0.5,60.0,50.0,3,14,False,True,1.5,40,449,284,63.25,26.06,7.61,-3.302,-0.459,-0.29,-4.895,70,209,2
3.0,1.0,60.0,0.0,0,14,False,True,1.5,486,556,297,53.42,32.32,11.989,-6.53,-0.544,-0.291,-5.011,73,191,27
3.0,1.0,60.0,0.0,3,14,False,True,1.5,486,556,297,53.42,32.32,11.989,-6.53,-0.544,-0.291,-5.011,73,191,27
3.0,1.0,60.0,50.0,0,14,False,True,1.5,486,556,297,53.42,32.32,11.989,-6.53,-0.544,-0.291,-5.011,73,191,27
3.0,0.5,50.0,50.0,3,21,True,False,1.5,0,612,356,58.17,25.0,7.962,-3.327,-0.504,-0.293,-5.536,84,266,4
3.0,0.5,50.0,50.0,3,21,True,False,2.0,0,612,356,58.17,25.0,7.962,-3.327,-0.504,-0.293,-5.536,84,266,4
3.0,0.5,50.0,50.0,3,21,True,False,2.5,0,612,356,58.17,25.0,7.962,-3.327,-0.504,-0.293,-5.536,84,266,4
3.0,0.5,50.0,50.0,3,21,True,False,3.0,0,612,356,58.17,25.0,7.962,-3.327,-0.504,-0.293,-5.536,84,266,4
2.0,0.5,50.0,50.0,3,7,False,False,1.5,0,611,371,60.72,26.68,7.024,-3.214,-0.482,-0.293,-5.636,84,268,16
2.0,0.5,50.0,50.0,3,7,False,False,2.0,0,611,371,60.72,26.68,7.024,-3.214,-0.482,-0.293,-5.636,84,268,16
2.0,0.5,50.0,50.0,3,7,False,False,2.5,0,611,371,60.72,26.68,7.024,-3.214,-0.482,-0.293,-5.636,84,268,16
2.0,0.5,50.0,50.0,3,7,False,False,3.0,0,611,371,60.72,26.68,7.024,-3.214,-0.482,-0.293,-5.636,84,268,16
2.0,0.5,50.0,0.0,0,21,False,True,3.0,486,721,419,58.11,17.66,13.091,-3.421,-0.504,-0.293,-5.999,62,342,7
2.0,0.5,50.0,0.0,3,21,False,True,3.0,486,721,419,58.11,17.66,13.091,-3.421,-0.504,-0.293,-5.999,62,342,7
2.0,0.5,50.0,50.0,0,21,False,True,3.0,486,721,419,58.11,17.66,13.091,-3.421,-0.504,-0.293,-5.999,62,342,7
3.0,1.0,60.0,0.0,0,21,True,True,2.0,2663,514,249,48.44,28.51,13.641,-6.29,-0.607,-0.294,-4.638,45,168,25
3.0,1.0,60.0,0.0,3,21,True,True,2.0,2663,514,249,48.44,28.51,13.641,-6.29,-0.607,-0.294,-4.638,45,168,25
3.0,1.0,60.0,50.0,0,21,True,True,2.0,2663,514,249,48.44,28.51,13.641,-6.29,-0.607,-0.294,-4.638,45,168,25
2.0,0.5,50.0,0.0,0,14,False,False,1.5,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,0.0,0,14,False,False,2.0,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,0.0,0,14,False,False,2.5,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,0.0,0,14,False,False,3.0,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,0.0,3,14,False,False,1.5,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,0.0,3,14,False,False,2.0,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,0.0,3,14,False,False,2.5,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,0.0,3,14,False,False,3.0,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,50.0,0,14,False,False,1.5,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,50.0,0,14,False,False,2.0,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,50.0,0,14,False,False,2.5,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,0.5,50.0,50.0,0,14,False,False,3.0,0,730,437,59.86,26.09,7.85,-3.435,-0.491,-0.294,-6.146,109,319,4
2.0,1.0,60.0,0.0,0,7,True,True,2.5,5934,455,228,50.11,37.72,7.835,-5.691,-0.589,-0.295,-4.458,20,121,81
2.0,1.0,60.0,0.0,3,7,True,True,2.5,5934,455,228,50.11,37.72,7.835,-5.691,-0.589,-0.295,-4.458,20,121,81
2.0,1.0,60.0,50.0,0,7,True,True,2.5,5934,455,228,50.11,37.72,7.835,-5.691,-0.589,-0.295,-4.458,20,121,81
2.0,0.5,50.0,0.0,0,21,False,False,1.5,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,0.0,0,21,False,False,2.0,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,0.0,0,21,False,False,2.5,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,0.0,0,21,False,False,3.0,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,0.0,3,21,False,False,1.5,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,0.0,3,21,False,False,2.0,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,0.0,3,21,False,False,2.5,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,0.0,3,21,False,False,3.0,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,50.0,0,21,False,False,1.5,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,50.0,0,21,False,False,2.0,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,50.0,0,21,False,False,2.5,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,0.5,50.0,50.0,0,21,False,False,3.0,0,730,437,59.86,26.09,7.863,-3.442,-0.493,-0.295,-6.166,109,320,3
2.0,1.0,60.0,50.0,3,7,True,False,1.5,0,456,263,57.68,42.97,6.455,-5.761,-0.512,-0.296,-4.793,83,130,46
2.0,1.0,60.0,50.0,3,7,True,False,2.0,0,456,263,57.68,42.97,6.455,-5.761,-0.512,-0.296,-4.793,83,130,46
2.0,1.0,60.0,50.0,3,7,True,False,2.5,0,456,263,57.68,42.97,6.455,-5.761,-0.512,-0.296,-4.793,83,130,46
2.0,1.0,60.0,50.0,3,7,True,False,3.0,0,456,263,57.68,42.97,6.455,-5.761,-0.512,-0.296,-4.793,83,130,46
3.0,1.0,60.0,0.0,0,7,True,True,2.5,5956,476,211,44.33,36.02,8.131,-5.625,-0.67,-0.297,-4.314,16,115,73
3.0,1.0,60.0,0.0,3,7,True,True,2.5,5956,476,211,44.33,36.02,8.131,-5.625,-0.67,-0.297,-4.314,16,115,73
3.0,1.0,60.0,50.0,0,7,True,True,2.5,5956,476,211,44.33,36.02,8.131,-5.625,-0.67,-0.297,-4.314,16,115,73
1.5,0.5,60.0,50.0,3,14,True,False,1.5,0,438,274,62.56,27.01,7.125,-3.291,-0.478,-0.299,-4.946,71,199,1
1.5,0.5,60.0,50.0,3,14,True,False,2.0,0,438,274,62.56,27.01,7.125,-3.291,-0.478,-0.299,-4.946,71,199,1
1.5,0.5,60.0,50.0,3,14,True,False,2.5,0,438,274,62.56,27.01,7.125,-3.291,-0.478,-0.299,-4.946,71,199,1
1.5,0.5,60.0,50.0,3,14,True,False,3.0,0,438,274,62.56,27.01,7.125,-3.291,-0.478,-0.299,-4.946,71,199,1
1.5,0.5,50.0,0.0,0,14,False,False,1.5,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,0.0,0,14,False,False,2.0,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,0.0,0,14,False,False,2.5,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,0.0,0,14,False,False,3.0,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,0.0,3,14,False,False,1.5,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,0.0,3,14,False,False,2.0,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,0.0,3,14,False,False,2.5,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,0.0,3,14,False,False,3.0,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,50.0,0,14,False,False,1.5,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,50.0,0,14,False,False,2.0,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,50.0,0,14,False,False,2.5,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
1.5,0.5,50.0,50.0,0,14,False,False,3.0,0,714,455,63.73,25.71,8.063,-3.424,-0.47,-0.299,-6.387,112,335,4
3.0,1.0,60.0,0.0,0,14,False,True,2.0,2644,544,280,51.47,29.64,13.433,-6.488,-0.583,-0.3,-5.017,53,186,33
3.0,1.0,60.0,0.0,3,14,False,True,2.0,2644,544,280,51.47,29.64,13.433,-6.488,-0.583,-0.3,-5.017,53,186,33
3.0,1.0,60.0,50.0,0,14,False,True,2.0,2644,544,280,51.47,29.64,13.433,-6.488,-0.583,-0.3,-5.017,53,186,33
1.5,1.0,60.0,0.0,0,14,False,False,1.5,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,0.0,0,14,False,False,2.0,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,0.0,0,14,False,False,2.5,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,0.0,0,14,False,False,3.0,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,0.0,3,14,False,False,1.5,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,0.0,3,14,False,False,2.0,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,0.0,3,14,False,False,2.5,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,0.0,3,14,False,False,3.0,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,50.0,0,14,False,False,1.5,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,50.0,0,14,False,False,2.0,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,50.0,0,14,False,False,2.5,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
1.5,1.0,60.0,50.0,0,14,False,False,3.0,0,538,326,60.59,43.56,7.508,-6.674,-0.496,-0.301,-5.431,135,179,8
3.0,0.5,60.0,50.0,3,7,True,True,1.5,85,465,256,55.05,25.78,7.186,-3.236,-0.549,-0.302,-4.836,48,186,17
3.0,0.5,60.0,50.0,3,14,True,True,1.5,85,465,256,55.05,23.05,8.565,-3.284,-0.553,-0.304,-4.87,53,195,3
3.0,1.0,50.0,0.0,0,7,True,True,3.0,9236,564,256,45.39,35.94,8.413,-5.767,-0.671,-0.305,-4.873,15,135,102
3.0,1.0,50.0,0.0,3,7,True,True,3.0,9236,564,256,45.39,35.94,8.413,-5.767,-0.671,-0.305,-4.873,15,135,102
3.0,1.0,50.0,50.0,0,7,True,True,3.0,9236,564,256,45.39,35.94,8.413,-5.767,-0.671,-0.305,-4.873,15,135,102
1.5,0.5,60.0,50.0,3,21,False,True,2.5,211,446,278,62.33,20.5,10.332,-3.281,-0.49,-0.305,-5.09,52,220,2
3.0,1.0,60.0,0.0,0,7,True,True,3.0,9236,420,179,42.62,36.87,7.697,-5.634,-0.718,-0.306,-4.096,8,102,64
3.0,1.0,60.0,0.0,3,7,True,True,3.0,9236,420,179,42.62,36.87,7.697,-5.634,-0.718,-0.306,-4.096,8,102,64
3.0,1.0,60.0,50.0,0,7,True,True,3.0,9236,420,179,42.62,36.87,7.697,-5.634,-0.718,-0.306,-4.096,8,102,64
2.0,1.0,60.0,0.0,0,21,True,True,2.0,2663,498,266,53.41,28.2,13.802,-6.217,-0.573,-0.306,-4.989,51,177,29
2.0,1.0,60.0,0.0,3,21,True,True,2.0,2663,498,266,53.41,28.2,13.802,-6.217,-0.573,-0.306,-4.989,51,177,29
2.0,1.0,60.0,50.0,0,21,True,True,2.0,2663,498,266,53.41,28.2,13.802,-6.217,-0.573,-0.306,-4.989,51,177,29
2.0,1.0,60.0,0.0,0,14,True,True,1.5,793,509,277,54.42,33.94,11.015,-6.51,-0.563,-0.306,-5.097,61,176,34
2.0,1.0,60.0,0.0,3,14,True,True,1.5,793,509,277,54.42,33.94,11.015,-6.51,-0.563,-0.306,-5.097,61,176,34
2.0,1.0,60.0,50.0,0,14,True,True,1.5,793,509,277,54.42,33.94,11.015,-6.51,-0.563,-0.306,-5.097,61,176,34
3.0,0.5,50.0,0.0,0,14,False,True,1.5,40,741,430,58.03,23.49,8.998,-3.454,-0.529,-0.307,-6.371,92,325,8
3.0,0.5,50.0,0.0,3,14,False,True,1.5,40,741,430,58.03,23.49,8.998,-3.454,-0.529,-0.307,-6.371,92,325,8
3.0,0.5,50.0,50.0,0,14,False,True,1.5,40,741,430,58.03,23.49,8.998,-3.454,-0.529,-0.307,-6.371,92,325,8
1.5,0.5,50.0,0.0,0,21,False,False,1.5,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,0.0,0,21,False,False,2.0,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,0.0,0,21,False,False,2.5,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,0.0,0,21,False,False,3.0,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,0.0,3,21,False,False,1.5,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,0.0,3,21,False,False,2.0,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,0.0,3,21,False,False,2.5,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,0.0,3,21,False,False,3.0,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,50.0,0,21,False,False,1.5,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,50.0,0,21,False,False,2.0,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,50.0,0,21,False,False,2.5,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
1.5,0.5,50.0,50.0,0,21,False,False,3.0,0,714,455,63.73,25.49,8.126,-3.427,-0.481,-0.307,-6.544,112,336,3
3.0,1.0,60.0,50.0,3,7,True,False,1.5,0,467,256,54.82,41.8,6.637,-5.731,-0.561,-0.308,-4.923,77,127,47
3.0,1.0,60.0,50.0,3,7,True,False,2.0,0,467,256,54.82,41.8,6.637,-5.731,-0.561,-0.308,-4.923,77,127,47
3.0,1.0,60.0,50.0,3,7,True,False,2.5,0,467,256,54.82,41.8,6.637,-5.731,-0.561,-0.308,-4.923,77,127,47
3.0,1.0,60.0,50.0,3,7,True,False,3.0,0,467,256,54.82,41.8,6.637,-5.731,-0.561,-0.308,-4.923,77,127,47
